页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数,用户粉丝数
34,4808499249022014,逯医生,2022-08-31 12:10:21,常态核酸、静态管理、方舱隔离…这都是基层的政绩… ,https://m.weibo.cn/detail/4808499249022014,0,0,0,1.2万
34,4808496581444149,七肆贰六一贰,2022-08-31 11:59:44,梦到商铺晚上关店后人都跑到路边打地铺，可能观方舱打地铺有感 ,https://m.weibo.cn/detail/4808496581444149,0,0,0,250
34,4808495621214610,LeoRau,2022-08-31 11:55:56,#江西鹰潭方舱隔离条件堪忧#沙雕玩意，掌上贵溪就是玩文字游戏，什么风险等级调整，天天发新的，结果一看，还是原来那份，不写时间，刻意误导大家，以为有好转。这心思用的👏👏👏把心思放在该用的地方不好？ ,https://m.weibo.cn/detail/4808495621214610,0,0,12,588
35,4808492999773357,杭州蔡徐坤分坤,2022-08-31 11:45:31,#江西鹰潭方舱隔离条件堪忧#讲个笑话 清零了 ,https://m.weibo.cn/detail/4808492999773357,0,0,5,5
35,4808491611195575,深水气泡弹,2022-08-31 11:39:59,#格尔木疫情# #江西鹰潭方舱隔离条件堪忧# 离得远但都是zf不作为的苦命小城市……,https://m.weibo.cn/detail/4808491611195575,0,0,13,11
35,4808491603335449,小胡不是一个人,2022-08-31 11:39:58,#江西鹰潭方舱隔离条件堪忧#救救他们吧，我看的好心痛啊，江西加油加油加油，战胜疫情 ,https://m.weibo.cn/detail/4808491603335449,0,0,9,3
35,4808094527783920,想当一个门房阿姨,2022-08-30 09:22:07,#江西鹰潭方舱隔离条件堪忧#为什么江西疫情这么严重了上不了热搜一个小地方的承受能力真的有限啊而且今年又是旱灾，怎么过呀 ,https://m.weibo.cn/detail/4808094527783920,2,2,41,315
35,4808490814277942,片恋惑星,2022-08-31 11:36:50,我真的不能看那种小孩子单独穿上防护服去方舱隔离的照片 一看就哭 ,https://m.weibo.cn/detail/4808490814277942,0,0,0,1507
35,4808449999241421,Yuqian茜,2022-08-31 08:54:38,#鹰潭疫情##贵溪疫情##江西鹰潭方舱隔离条件堪忧# 网报才二十几例阳性就离谱！鹰潭加油 ,https://m.weibo.cn/detail/4808449999241421,0,2,25,670
35,4808489098544203,辽宁卫视,2022-08-31 11:30:01,辽宁驰援西藏医疗队在拉萨人民医院方舱东城方舱医院开展工作。祝顺利！早日归来！        辽宁省此次派出的援藏抗疫医疗队队员主要从锦州医科大学附属第一医院、锦州医科大学附属第三医院两家省属医院和鞍山、抚顺、阜新、辽阳、朝阳、盘锦、葫芦岛市等7个市抽调 。按照国务院联防联控机制综合组工作部署，辽宁省援藏医疗队将整建制接管拉萨市新建方舱医院开展医疗救治工作。（视频：拉萨融媒） 辽视第一时间的微博视频,https://m.weibo.cn/detail/4808489098544203,1,2,5,324万
35,4808488503221194,用户7783477833,2022-08-31 11:27:39,#江西鹰潭方舱隔离条件堪忧#怎么回事 省份太透明了吗 都这么艰难了吗 快快快 热搜上去 ,https://m.weibo.cn/detail/4808488503221194,0,0,8,1
35,4808185393978078,莫月如墨,2022-08-30 15:23:12,疫情#江西鹰潭方舱隔离条件堪忧#麻烦拜拜忙，关注一下。我们小县城太透明了，需要外面的帮助。 ,https://m.weibo.cn/detail/4808185393978078,5,6,22,1
35,4808487870401560,海南大小事儿,2022-08-31 11:25:08,“我们关舱了”！运行21天，#儋州一号方舱医院今日休舱#！via.@这里是儋州 这里是儋州的微博视频 ,https://m.weibo.cn/detail/4808487870401560,0,0,1,32万
36,4808487870401560,海南大小事儿,2022-08-31 11:25:08,“我们关舱了”！运行21天，#儋州一号方舱医院今日休舱#！via.@这里是儋州 这里是儋州的微博视频 ,https://m.weibo.cn/detail/4808487870401560,0,0,1,32万
36,4808487408501932,阳明1973,2022-08-31 11:23:18,现在的疫情防控是“自己在家抗一下，我们方舱医院的也是扛好的，没有药品，坚持一下”，你们早都知道是这样，做什么核酸，政府部门为什么到处跑，一些关系户可以到处跑？我们花钱捐赠的防护服，看到一些关系户都可以要到穿着发国难财，真的伤心透顶！ ,https://m.weibo.cn/detail/4808487408501932,0,0,0,1
36,4808485374529464,Moon·雾诏·,2022-08-31 11:15:13,#江西鹰潭方舱隔离条件堪忧#真的救救我们吧，每天都是三十多三十多的增加，现在我家对面小区就爆阳了，我站在我家窗户上都能看到对面来车被接走的样子，余江也封，救救我们吧 ,https://m.weibo.cn/detail/4808485374529464,0,0,7,5
36,4808485189194419,中国广西政府网,2022-08-31 11:14:29,【广西首批援琼医疗队凯旋】8月30日，第一批广西援琼医疗队526名队员圆满完成任务，乘4架航班，分别抵达南宁、柳州和桂林。20天来，医疗队始终牢记嘱托，与海南人民并肩携手，全力以赴投入海南疫情防控工作，进驻海口方舱医院不到24小时就开舱接治患者，累计收治了2644人，实现“工作队员零感染、救治病例零死亡、出院人员零回头”的目标，高质量完成了国家交给的援助任务。网页链接,https://m.weibo.cn/detail/4808485189194419,0,0,3,5.5万
36,4808485169271495,新都恶霸一枝花,2022-08-31 11:14:24,过度防疫就是一群懒政人的狂欢拿着鸡毛当令箭听说你来的城市有疫情都兴奋起来了摩拳擦掌 恨不得把人生吞活剥从三天两检 到隔离三天 到隔离五天 再到5+2政策从省到市到区到社区层层加码修了个方舱不用确实是挺浪费的抓来的人越多证明他们政绩越优秀平民老百姓的死活他们当然是不管的 ,https://m.weibo.cn/detail/4808485169271495,0,6,6,224
36,4808484786540612,新浪海南,2022-08-31 11:12:53,“我们关舱了”！运行21天，#儋州一号方舱医院今日休舱#！via.@这里是儋州 这里是儋州的微博视频 ,https://m.weibo.cn/detail/4808484786540612,3,2,5,110.3万
36,4808484555587667,四月_0927,2022-08-31 11:11:57,#江西鹰潭方舱隔离条件堪忧#顶🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝 给我上热搜,https://m.weibo.cn/detail/4808484555587667,0,0,4,111
36,4808482291451937,时尚小凡茶馆,2022-08-31 11:02:58,这就是江湾体育场方舱的条件！密接人员在此隔离 ,https://m.weibo.cn/detail/4808482291451937,1,1,1,50
36,4808482232210858,·阅尽人间春色,2022-08-31 11:02:44,方舱楼上住了个水牛吧 昨天搬来就一直到现在没停过用水 他一用我就漏 ,https://m.weibo.cn/detail/4808482232210858,0,0,0,121
36,4808481167905681,玺子哥我玺欢你,2022-08-31 10:58:30,#鹰潭疫情##江西疫情##江西疫情#坐标江西鹰潭余江区，被月湖区被贵溪包围，全国疫情最严重的时候余江只有过一例外地返余的病例，政府不作为，上面官员为了戴着头上摇摇欲坠的乌纱帽，数据作假，那破烂不堪的方舱医院？直接叫地下室吧，让我们小地方的人等死吗？政策呢？支援呢？为了那顶破帽子，要让一座城赔罪吗？我们根本没有办法还击，因为我们本身就是一座小城市，十八线，甚至都挨不到边。都说抗疫众志成城就抗过去了可是你们管过小城人民的安危吗？我们可能就抗不过去了我是一名普普通通的高中生，我在余江，我为每一座受疫情缠绕的十八线小城发声#江西鹰潭疫情#现在余江各地已经陆续出现了阳性病例政府这一刀切政策还要放任到几时我们需要上面的支援，10.29亿用去了哪里？无论是余江还是贵溪，我们都是鹰潭，我们在江西。众志成城抗疫还是抗议呢！那瞒报的数据，隐瞒的阳性行程轨迹，能否公布？那抗疫的物资能否落实，修缮的方舱医院能否开始治疗？要真实，可靠，有作为，我才能相信国家我在江西，我为江西发声！！！！！#江西鹰潭疫情##江西疫情#,https://m.weibo.cn/detail/4808481167905681,1,2,17,1
37,4808480642826791,youwufox,2022-08-31 10:56:24,@人民日报 @西藏日报 #西藏疫情# #拉萨疫情# 有的地方连小区的防疫管控都没做好，其他省份的医疗支援有限，不做好底层防控治标不治本！！！拉萨本就处于高海拔地区，医护资源又紧张，被拉去方舱的阳性人员没人管，小区里的阳性也没人拉走，求关注,https://m.weibo.cn/detail/4808480642826791,0,2,2,33
37,4808479610507918,奉化发布,2022-08-31 10:52:19,【“电保姆”全天候守护 珍稀食用菌“安心入住”】“一天24小时保持恒温，定时增湿、换气，这一切都离不开可靠的电力保障。”在莼湖街道的莼菇智慧方舱内，一排排红托竹荪生机勃勃，长势喜人。据悉，区供电公司根据用户需求，主动上门查勘用电环境，细心做好用电规划，让珍稀食用菌“安心入住”。网页链接,https://m.weibo.cn/detail/4808479610507918,0,0,0,4.8万
37,4808478990013923,朵拉会探险吗,2022-08-31 10:49:51,#江西鹰潭方舱隔离条件堪忧#疫情这么严重的情况下 真的求求了 大江西上个热搜吧🙏 ,https://m.weibo.cn/detail/4808478990013923,0,0,5,6
37,4808477291579585,摇阿瑶鸭,2022-08-31 10:43:06,#承德疫情#承德市区不是还封着呢吗，为啥滚筒大车还能接着运？在建方舱吗？ ,https://m.weibo.cn/detail/4808477291579585,0,0,2,14
37,4808476473952870,RiiiDanr,2022-08-31 10:39:51,#西藏拉萨基本实现社会面清零##西藏疫情# 希望大家 心态要好 相信可以战胜的 ！这个病毒传播力快 但是治愈力也很强不是吗  快的隔天就会恢复（我亲戚）在方舱的基本上是三到五天就治愈了  慢的也有一个星期的 （和感冒很像很像） 尽管被拉去了方舱他们也没有任何救治措施 还是要靠自己 希望大家发烧了就对自己进行物理降温 狂喝开水 排毒 能买到药的就在微信小程序复康药房里买退烧药 感冒药 主要是心态 现在能靠的只有自己 大家也要保护好自己和自己的家人  愿早日结束疫情 我很爱我的城市 我相信它会好起来 🙏,https://m.weibo.cn/detail/4808476473952870,2,11,10,148
37,4808475768786876,上海徐汇发布,2022-08-31 10:37:03,【上海援琼医疗队22支队伍1188名队员完成任务启程返沪】自海南8月发生本土疫情以来，上海先后派出2000多人的队伍支援海南，奔赴采样检测、方舱救治等防疫一线。随着海南疫情防控形势稳步向好，在圆满完成采样各项任务后，8月30日中午，上海援琼医疗队22支队伍共1188名队员，率先搭乘包机从海南返程，其余队员也将于近日陆续返沪。SMGNEWS的微博视频,https://m.weibo.cn/detail/4808475768786876,4,0,3,25.6万
37,4807782942115869,风闻社区,2022-08-29 12:44:00,【因条件堪忧登上热搜，江西鹰潭方舱隔离条件改善了吗？】8月25日，“江西鹰潭方舱隔离条件堪忧”登上微博热搜，当地隔离人员网上反映鹰潭方舱“隔离人员铺木板打地铺”“天热没有空调”“打水室充满了污水”……江西鹰潭方舱隔离条件现在改善了吗？8月28日，@健康时报 记者致电贵溪市疫情防控指挥部，工作人员表示前期鹰潭方舱隔离条件堪忧的情况已经得到了改善，空调已经安装，卫生间也装了花洒，老人小孩已有人照顾。前期方舱条件确实没有及时完善，现在正在之前经验的基础上不断改进。记者注意到，8月24日贵溪市新冠肺炎疫情防控应急指挥部民生保障组已在贵溪市人民政府网站公开36个疫情防控民生服务热线，但服务热线难打通。“我们主要负责疫情期间防疫政策、核酸检测、紧急就医、重点人群转运等方面群众问题的解答。”8月28日贵溪市疫情防控指挥部工作人员告诉健康时报记者，“疫情期间低风险地区核酸阴性孕妇有就医需求可到远东医院，红黄码患者可到人民医院。关于方舱隔离条件等最新情况需要拨打市政务热线咨询。”但随后记者根据贵溪市人民政府网站公开的民生服务热线，多次拨打当地市政务热线、卫健委、市场监管局（负责药品保供、市场价格监测等）、市教体局（负责滞留游客返程、外出就学、外出考试离贵政策咨询办理等）等热线，均无法打通。,https://m.weibo.cn/detail/4807782942115869,38,29,781,230.2万
37,4808472425662203,BBF口袋里的画册,2022-08-31 10:23:46,发布了头条文章：《关于额尔古纳市卫生健康委员会方舱医院新风系统与污水处理系统设备采》  关于额尔古纳市卫生健康委员会方舱医院新风系统与污水处理系统设备采 ,https://m.weibo.cn/detail/4808472425662203,0,0,0,74
37,4808471848161774,用户7744287742,2022-08-31 10:21:28,8月31号，从静态到静默再到有序解封，换来的是一道又一道的围栏铁皮墙。鹰潭降温了。#鹰潭疫情##江西鹰潭方舱隔离条件堪忧# ,https://m.weibo.cn/detail/4808471848161774,1,1,8,2
37,4808471315218758,深水气泡弹,2022-08-31 10:19:20,#格尔木疫情# 有没有人了解方舱生活条件啊 ,https://m.weibo.cn/detail/4808471315218758,0,2,3,11
38,4808465657364563,被可爱击倒的第1188次,2022-08-31 09:56:51,#江西鹰潭方舱隔离条件堪忧#那么多天了还没解决，还越来越差，就只知道压热度 ,https://m.weibo.cn/detail/4808465657364563,0,0,10,66
38,4808465136225245,用户7669115647,2022-08-31 09:54:48,#江西鹰潭方舱隔离条件堪忧#支持江西，给我上热搜！！！ ,https://m.weibo.cn/detail/4808465136225245,0,0,12,2
38,4808464079524324,用户7522364122,2022-08-31 09:50:36,石河子 石河子市的，八月十三号从南疆回来被带到乌鲁木齐方舱隔离至今，要怎么回来啊？打了无数电话就让等等等等，石河子市这边住所是低风险，踢皮球一样踢来踢去，回个家那么难吗？所有的交通全部中断，那总要有个方案吧？到底该怎么办？ ,https://m.weibo.cn/detail/4808464079524324,0,1,1,1
38,4808463231748820,海南发布微博,2022-08-31 09:47:14,【《方舱医院运行管理实践指南》近日出版 对海南方舱医院管理发挥重要作用】8月30日下午，海南省新冠肺炎疫情防控工作指挥部新闻发布会（第六十五场）举行。记者从会上获悉，由海南专家团队编写的《方舱医院运行管理实践指南》已出版，这本书在本轮疫情中，对海南方舱医院管理发挥了重要作用。据悉，《方舱医院运行管理实践指南》全书从创作到出版共历时86天。8月26日下午首批200册《方舱医院运行管理实践指南》送达海口方舱医院投入使用。8月28日，三亚方舱医院、儋州方舱医院也先后收到了800本实践指南。,https://m.weibo.cn/detail/4808463231748820,0,0,0,2570
38,4808462669977152,海南日报,2022-08-31 09:45:00,【写在三亚4家酒店方舱医院全部关舱之际：披星戴月奋战 倾尽全力收治】“我们关舱啦。”8月30日，关舱的好消息陆续从三亚第二、第三、第四酒店方舱医院传出。至此，三亚4家酒店方舱医院全部关舱。三亚本轮疫情发生后，将酒店改造成方舱医院成了一个快捷有效的应对方案。据了解，相比普通方舱医院，酒店方舱医院有不少优势，所有房间都是单独的，既能保护病人隐私，又能保证公共区域低病毒载量，有较好的通风条件和足够宽敞的公共活动区域等。在收治的患者中，有不少是家庭“入住”。医务人员不仅为他们提供专业的医疗服务，还将暖心的个性化服务融入日常工作，让患者在安心治疗的同时，感受到一份温暖的呵护。写在三亚4家酒店方舱医院全部关舱之际：披星戴月奋战 倾尽全力收治,https://m.weibo.cn/detail/4808462669977152,2,1,4,732.3万
38,4808458455745586,小叮当x-,2022-08-31 09:28:15,#江西鹰潭方舱隔离条件堪忧#都这种情况了，为什么还引不起关注！ ,https://m.weibo.cn/detail/4808458455745586,0,1,12,172
38,4808457691071119,魅力无宪的strings,2022-08-31 09:25:13,#方舱隔离第二天# 真的过上只负责吃睡的日子 ,https://m.weibo.cn/detail/4808457691071119,0,4,1,101
38,4808453866128109,三亚发布,2022-08-31 09:10:01,"【#三亚四家酒店方舱医院全部关舱# 】 8月30日，三亚第二酒店方舱医院、三亚第四酒店方舱医院和三亚第三酒店方舱医院相继关舱，三亚第一酒店方舱医院已于8月23日关舱。至此，三亚四家酒店方舱医院全部关闭。感谢你们用坚守与奉献，为三亚抗疫作出不凡贡献。#每一个你都了不起,感谢有你# #琼尽全力携手战疫#",https://m.weibo.cn/detail/4808453866128109,3,0,2,30.2万
38,4808451816162434,SabrinaLJN,2022-08-31 09:01:52,！！去方艙的這個月果然賺了好多錢 ,https://m.weibo.cn/detail/4808451816162434,0,5,9,2.4万
38,4808451613790551,但那只是曾经了,2022-08-31 09:01:04,#格尔木疫情# 静态管理20天，天天稳定增长40-60，就问你们自己信不信，抄别的地方的防疫也抄不明白，就硬把人关起来，物资少得可怜，天天人都不下楼天天40-60个小阳人，你们怕不是每天在商量报多少个，是不是开摆了啊？你要封到过年吗，高价的蔬菜卖上瘾了吗？很多拉到方舱的也不通报，到底在干什么，等赚疯掉了再管控吗意思是,https://m.weibo.cn/detail/4808451613790551,0,3,10,8
39,4808451613790551,但那只是曾经了,2022-08-31 09:01:04,#格尔木疫情# 静态管理20天，天天稳定增长40-60，就问你们自己信不信，抄别的地方的防疫也抄不明白，就硬把人关起来，物资少得可怜，天天人都不下楼天天40-60个小阳人，你们怕不是每天在商量报多少个，是不是开摆了啊？你要封到过年吗，高价的蔬菜卖上瘾了吗？很多拉到方舱的也不通报，到底在干什么，等赚疯掉了再管控吗意思是,https://m.weibo.cn/detail/4808451613790551,0,3,10,8
39,4808451501064404,尹怅悦,2022-08-31 09:00:36,昨天五点到方舱的早上九点才到家累了一宿又是一个无眠夜 ,https://m.weibo.cn/detail/4808451501064404,0,0,0,183
39,4808450133984296,上海杨浦,2022-08-31 08:55:11,【上海援琼医疗队22支队伍1188名队员完成任务启程返沪】自海南8月发生本土疫情以来，上海先后派出2000多人的队伍支援海南，奔赴采样检测、方舱救治等防疫一线。随着海南疫情防控形势稳步向好，在圆满完成采样各项任务后，8月30日中午，上海援琼医疗队22支队伍共1188名队员，率先搭乘包机从海南返程，其余队员也将于近日陆续返沪。 SMGNEWS的微博视频,https://m.weibo.cn/detail/4808450133984296,1,0,2,20.1万
39,4808449999241421,Yuqian茜,2022-08-31 08:54:38,#鹰潭疫情##贵溪疫情##江西鹰潭方舱隔离条件堪忧# 网报才二十几例阳性就离谱！鹰潭加油 ,https://m.weibo.cn/detail/4808449999241421,0,2,25,670
39,4808284890991380,科技事儿,2022-08-30 21:58:34,#江西鹰潭方舱隔离条件堪忧#粉丝投稿：@ 别跟wǒ比优雅 发布的视频：希望疫情早点结束，恢复正常生活🙏 #贵溪疫情# 科技事儿的微博视频 ,https://m.weibo.cn/detail/4808284890991380,3,2,58,51.7万
39,4808445906127673,Lynyk_,2022-08-31 08:38:23,昨儿做了三个梦，第一个梦是在教学生语法，越教越急，非常想上厕所，就醒来去厕所了。 第二个梦是梦见自己在野外打战，然后回程路上发现了原本的草坪上架起了移动方舱了。回到休息处以后，门口走出来一个像小陈老师的人，朋友说那不是小陈吗，我说不是，小陈我能一眼认出来，那铁定不是。然后就去洗手了，洗着洗着突然有股心脏漏拍的异样感觉，一转头发现旁边是小陈。洗完手上的泥土就迫不及待地抱了抱，和小陈聊了一会儿天，去外面看夕阳，做该做的事情。第三个梦是什么来着，我记得为了不把第二个梦覆盖掉，所以刚睡醒就把第三个梦消除了:-I,https://m.weibo.cn/detail/4808445906127673,0,0,0,1
39,4808445327314930,三亚旅文官方网,2022-08-31 08:36:05,#琼尽全力携手战疫# 三亚第三、第四酒店方舱医院正式关舱，祝关舱大吉，永不再开。#三亚疫情防控# 叁壹搭茬的微博视频 ,https://m.weibo.cn/detail/4808445327314930,0,1,0,25万
39,4808445011952371,海南文旅频道,2022-08-31 08:34:49,截至8月30日下午，儋州二号方舱医院累计出院879名患者8月30日下午，位于洋浦中德产业园的儋州二号方舱医院再迎来197名患者成功治愈出院。截至30日下午，在江苏援琼医疗队方舱队精心救治和悉心照护下，儋州二号方舱医院累计出院879名。本次出院患者中，来自儋州本地34名，来自三亚等外地患者163名。患者年龄最小的1岁，最大的76岁。后续他们将转至相关社区进行医学观察。截至30日下午，江苏援琼医疗队方舱队共收治新冠患者1631名，累计出院879名。据了解，为更好满足患者多样化服务需求，江苏援琼医疗队方舱队在不同舱区精心打造了“慢病管理”“中医养生”“儿童友好”“志愿服务”等特色方舱，让儋州二号方舱医院更接地气，更暖人心。来源：洋浦政务微信公众号、这里是儋州微信公众号、海南疫情防控,https://m.weibo.cn/detail/4808445011952371,1,0,0,3.6万
39,4808444035731367,笑天Elyn,2022-08-31 08:30:57,今天早早地就到了园区，刚踏进大楼，热心的保安大爷就跟我说新吴区要连做三天核酸，毕竟每天要在这里上班的，赶紧着去排队做了。可到底是来早了，工作人员还在做着准备工作，采样还需等待片刻。讲真，真心不想再经历一遍上次的那半个月了，也实在是不想再进方舱了，虽然我们的方舱条件真心不错，单人单间，好吃好住着全程善待于我，但我实在不想再去体验一遍密接者的待遇了，也不想再重新体验一遍等待转运的心情。此刻就希望疫情快快消退吧，你再不乖乖实相点消退，老来折腾，不肯消停，着实是要讨人厌了！,https://m.weibo.cn/detail/4808444035731367,0,0,0,220
39,4808433705159801,西蒙说房,2022-08-31 07:49:54,荔园北小学，百花小学 昨晚上被征用了。荔园北应该是住的志愿者，因为晚上有人看到在给志愿者发被子，百花小学大巴车拉来了一些老人，不知道是不是用来做方舱。原本今天应该是开学第二天，目前来看，因为这轮“大感冒”，这阵仗，短期内开学无望了……#深圳疫情##疫情防控##核酸检测# 西蒙说房的微博视频,https://m.weibo.cn/detail/4808433705159801,2,6,20,2.2万
40,4808442797623933,道外发布,2022-08-31 08:26:02,总面积2万平方米 | 哈尔滨方舱医院将进行三期建设总面积2万平方米 | 哈尔滨方舱医院将进行三期建设 ,https://m.weibo.cn/detail/4808442797623933,0,0,0,8022
40,4808441006655146,满洲里市融媒体中心,2022-08-31 08:18:55,【满洲里市方舱医院医疗救治组组长赵道日那：抗击疫情勇当先锋】“在疫情防控的关键时候，党员就要带好头、冲在前，面对困难不退缩。”对于党员在疫情期间的模范作用，满洲里市方舱医院医疗救治组组长赵道日那是这样理解的，而她也一直在关键时刻扛起疫情防控责任，践行一名老党员的初心与使命。“8月16日满洲里市方舱医院开舱以来，我们共收治了十名患者，其中两名患者已出院，目前舱内有八名患者，三名普通型、三名轻型和两名无症状患者。”赵道日那说道。赵道日那2003年毕业于内蒙古医学院临床医学系，是满洲里市人民医院肿瘤科主任。在她从医近二十年的时间里，年门诊量达到5600人次，年住院病人2000余人次，挽救了无数生命。今年2月15日她就曾以一名老党员的身份，进入口岸医疗救治医院，成功诊治15名新冠肺炎确诊患者。凭借丰富的工作经验，她又被选定为此次疫情方舱医院医疗救治组组长。第一天进入方舱医院时，诸事待做。她带领医疗救治组医生了解院况，建章立制，整合物资，熟悉电脑操作系统，二十几个小时未合眼，全面做好了接诊患者的各项准备。当患者入院后，她总是第一个进入病区，第一时间组织医护人员讨论患者病情，根据每个人的病情特点完善诊疗流程，为与她一起工作的医护人员提供了许多经验。在对症治疗的同时，年龄小的患者她采取心理抚慰大于药物治疗的方法，从调整患者心态、舒缓患者恐惧心理着手，为患者痊愈树立坚定信念。基础疾病多且重的患者，她及时组织各科室线上会诊，认真研判，科学用药，使患者病情逐渐减轻直至出院。作为一名党员，她以实际行动践行初心和使命，砥砺奋进、奉献自我，始终牢记组织的嘱托和群众的信赖，以饱满的精神状态和务实的工作作风坚守岗位，全身心地投入到疫情防控的战役中。她用自己的实际行动感染着身边每一个人，与满洲里市方舱医院的其他同志携手并肩，全力保障患者得到最好的救治，为全市疫情防控工作贡献着自己的力量。,https://m.weibo.cn/detail/4808441006655146,0,0,0,5.6万
40,4808439555948685,江苏省中医院,2022-08-31 08:13:08,#苏琼同心##海南加油# 【抗疫路上我先行！党旗在援琼一线高高飘扬！】2022年8月13日，@江苏省中医院 （南京中医药大学附属医院）101名医疗队员奔赴海南，随后接管儋州二号方舱医院开展医疗救治工作。医疗队同时成立临时党支部，一名党员就是一面旗帜，这支精锐之师中有56名党员，31名青年医护人员向临时党支部递交了入党申请书。8月25日晚，@江苏省中医院 #援琼医疗队#临时党支部全体党员及预备党员同志，医疗队全体入党积极分子通过网络彼此相聚，开展了一场别开生面的线上党日活动。据了解，到达儋州后，在#江苏省中医院援琼医疗队#临时党支部书记魏瑜主任带领下，党员同志们冲锋在前，有条不紊的进行各项工作。他们中很多是抗疫老兵，发挥自己的宝贵抗疫经验，在方舱工作的每个阶段都发挥了重要作用。他们不惧艰险，吃苦耐劳，团结奋战，让鲜红的党旗在#儋州二号方舱医院#里高高飘扬。抗疫路上我先行！党旗在援琼一线高高飘扬！,https://m.weibo.cn/detail/4808439555948685,0,0,0,5.3万
40,4808434920460327,南乔木吉,2022-08-31 07:54:44,#江西鹰潭方舱隔离条件堪忧#为什么要压热搜？他们不配得到帮助吗？ ,https://m.weibo.cn/detail/4808434920460327,0,0,20,9
40,4808433712501607,新消息报,2022-08-31 07:49:56,【战“疫”有我，“青”尽全力！宁夏援海南医疗队“决战”疫情的那些感人瞬间！】       转眼之间，宁夏支援海南疫情防控医疗队在海口方舱医院已经奋战了15天。　　半个月里，新型冠状病毒感染的肺炎疫情防控形势严峻，任务艰巨。在与病毒较量、与时间赛跑的关键时刻，宁夏支援海南疫情防控医疗队迅速组建了青年突击队，32名共青团员、327名青年甘当先锋、迎难而上，在“急、难、险、重”中主动出击、勇敢担当，将党旗和青年突击队的旗帜高高飘扬在海南战“疫”第一线，以大无畏的精神为坚决打赢这场疫情防控阻击战贡献青春力量！网页链接,https://m.weibo.cn/detail/4808433712501607,0,0,2,586万
40,4808432769305260,疯卡莱,2022-08-31 07:46:11,在方舱做工，住毛坯房，吃了好多苦头，但我们在爱。 ,https://m.weibo.cn/detail/4808432769305260,0,0,0,92
40,4808432274901765,吃着可爱长大的战201806,2022-08-31 07:44:13,#江西鹰潭方舱隔离条件堪忧#上上上上 ,https://m.weibo.cn/detail/4808432274901765,0,0,2,1
40,4808432143831140,吃着可爱长大的战201806,2022-08-31 07:43:42,#江西鹰潭方舱隔离条件堪忧#上热搜啊 ,https://m.weibo.cn/detail/4808432143831140,0,0,0,1
41,4808432001482946,嗯哼奇崽,2022-08-31 07:43:07,#江西鹰潭方舱隔离条件堪忧#昨天有客户说人在鹰潭，鹰潭疫情严重。已经封了一个多月……我才知道江西还有疫情…… ,https://m.weibo.cn/detail/4808432001482946,0,18,27,64
41,4808428466211074,胖胖的你要努力哟,2022-08-31 07:29:05,#江西鹰潭方舱隔离条件堪忧#国家赶紧关注一下我们的小县城吧，想回去上班，想出去走走 ,https://m.weibo.cn/detail/4808428466211074,0,0,7,43
41,4808427903912354,舞益卓,2022-08-31 07:26:51,西藏拉萨：民警王涛的方舱故事#西藏抗疫ing# 前几天，民警王涛从拉萨市方舱医院出院了。我们通过一张张照片和一组组视频，来了解他在方舱里发生的故事。悦读西藏来源：西藏广播电视台 舞益卓的微博视频 ,https://m.weibo.cn/detail/4808427903912354,0,0,0,1.4万
41,4808416775635896,橙子西柚瓜,2022-08-31 06:42:38,#江西鹰潭方舱隔离条件堪忧#苦的是人民群众 是一线工作人员 会没有信仰没有光的 ,https://m.weibo.cn/detail/4808416775635896,0,2,10,6
41,4808404654096726,用户21tq7j7fln,2022-08-31 05:54:28,#江西鹰潭方舱隔离条件堪忧#我搜了半天才找到这个词条，都三天了，还没解决先天下之忧而忧，后天下之乐而乐。你们是要去卖红薯么？ ,https://m.weibo.cn/detail/4808404654096726,0,0,6,1
41,4808391854391473,三井寿的14号-ken,2022-08-31 05:03:36,还有这么小的小朋友在方舱里我的天 ,https://m.weibo.cn/detail/4808391854391473,0,0,0,6507
41,4808275193760308,香港自由行加加,2022-08-30 21:20:02,消息指，特首李家超明日启程访问内地，有计划跟内地官员商讨通关事宜。初步建议使用河套方舱医院，让港人“逆隔离”，之后返内地就不用再检疫。真实的香港 香港自由行加加的微博视频 ,https://m.weibo.cn/detail/4808275193760308,12,89,409,124.8万
41,4808365265387922,小羊趴在云朵-,2022-08-31 03:17:57,听我说方舱厕所的暖灯很甜 ,https://m.weibo.cn/detail/4808365265387922,0,0,1,64
