页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数,用户粉丝数
10,4838365290305597,庄无邪,2022-11-21 22:07:20,一边忙着看世界杯，一边忙着看汪小菲，英格兰3：0伊朗，打得酣畅淋漓，好不容易中场休息了，菲呀，你给点儿力，实在不行连夜出发吧。 ,https://m.weibo.cn/detail/4838365290305597,0,0,0,18.4万
10,4838364627076554,陪英格兰度过漫长岁月,2022-11-21 22:04:42,两个弟弟进球的快乐，快乐本身进球的快乐！三倍的快乐朋友们！下半场继续冲！#英格兰vs伊朗##围观世界杯##世界杯# ,https://m.weibo.cn/detail/4838364627076554,4,3,26,10.2万
10,4838365285590903,Epiphanieee,2022-11-21 22:07:19,今年世界杯分组笑鼠啦！！！！要是考研之后开始就好了想看又不敢看！只能观望一个比分，虽然依然爱日耳曼战车，但是，马儿真的太迷人 ,https://m.weibo.cn/detail/4838365285590903,0,0,0,372
11,4838365390701212,Shallow_汐,2022-11-21 22:07:43,世界杯期间真的充实 ,https://m.weibo.cn/detail/4838365390701212,0,0,0,3362
11,4838364550794327,解说米勒,2022-11-21 22:04:24,今天没训练，大米在英格兰踢后腰，xdm注意到没有#世界杯# ,https://m.weibo.cn/detail/4838364550794327,1,36,113,744.7万
11,4838363843265343,ManUtdspot,2022-11-21 22:01:34,🔥半场结束，英格兰暂时3比0领先伊朗，完全压制的半场，贝林汉姆、萨卡、斯特林破门。下半场的看点是还有哪些人会进球以及会不会有其他新面孔出现#英格兰vs伊朗# #近击卡塔尔# #世界杯# ,https://m.weibo.cn/detail/4838363843265343,5,10,15,909.5万
11,4838365378118610,芝芝韜韜,2022-11-21 22:07:40,救命🙊#世界杯# ,https://m.weibo.cn/detail/4838365378118610,0,0,0,146
11,4838365369994667,绝对伏特加,2022-11-21 22:07:39,玩具总动员版本的2022卡塔尔世界杯卡塔尔世界杯#玩具总动员##2022卡塔尔世界杯# 绝对伏特加的微博视频 ,https://m.weibo.cn/detail/4838365369994667,0,0,0,56.9万
11,4838365369467664,Twilightmars,2022-11-21 22:07:38,梅老七的最后一舞，希望故事的最后有一个童话般的结局#梅西##阿根廷##卡塔尔世界杯# ,https://m.weibo.cn/detail/4838365369467664,0,0,0,19
11,4838347384030173,咪咕体育,2022-11-21 20:56:11,#卡塔尔王子# 卡塔尔世界杯吉祥物是照着王子做的吧！！一定是！ #看世界杯上咪咕# ,https://m.weibo.cn/detail/4838347384030173,413,352,6587,785.9万
11,4838365365539652,老徐说球,2022-11-21 22:07:38,#世界杯##英格兰vs伊朗# 比赛中，英格兰小将贝林厄姆的进球，是#00后世界杯首球#！世界终将属于年轻人，世界杯也是！ ,https://m.weibo.cn/detail/4838365365539652,0,0,2,116.4万
11,4838365365535728,今日memes,2022-11-21 22:07:37,有没有这个话题 #关于世界杯的记忆# ,https://m.weibo.cn/detail/4838365365535728,0,2,8,65.6万
11,4838365356890411,记忆六秒,2022-11-21 22:07:36,世界杯未见过这里是杯杯起 茂名·愉和苑 ,https://m.weibo.cn/detail/4838365356890411,0,0,0,199
12,4838365393849350,华福酒厂老曹,2022-11-21 22:07:45,每届世界杯上亚洲足球集体迷失，令人担忧的不仅仅是耻辱战绩，更重要的是整个的比赛过程，亚洲对于足球的理解显然落后欧美太多。。。亚洲同志仍虽努力。。。#中国蹴鞠走进卡塔尔世界杯##黄健翔说卡塔尔表现证明钱不是万能的##梅西世界杯首场可以出战# 成都·成都信息工程大学(航空港校区) ,https://m.weibo.cn/detail/4838365393849350,0,0,0,351
12,4838363843265343,ManUtdspot,2022-11-21 22:01:34,🔥半场结束，英格兰暂时3比0领先伊朗，完全压制的半场，贝林汉姆、萨卡、斯特林破门。下半场的看点是还有哪些人会进球以及会不会有其他新面孔出现#英格兰vs伊朗# #近击卡塔尔# #世界杯# ,https://m.weibo.cn/detail/4838363843265343,5,10,17,909.5万
12,4838365378118610,芝芝韜韜,2022-11-21 22:07:40,救命🙊#世界杯# ,https://m.weibo.cn/detail/4838365378118610,0,0,0,146
12,4838365369994667,绝对伏特加,2022-11-21 22:07:39,玩具总动员版本的2022卡塔尔世界杯卡塔尔世界杯#玩具总动员##2022卡塔尔世界杯# 绝对伏特加的微博视频 ,https://m.weibo.cn/detail/4838365369994667,0,0,0,56.9万
12,4838365369467664,Twilightmars,2022-11-21 22:07:38,梅老七的最后一舞，希望故事的最后有一个童话般的结局#梅西##阿根廷##卡塔尔世界杯# ,https://m.weibo.cn/detail/4838365369467664,0,0,0,19
12,4838347384030173,咪咕体育,2022-11-21 20:56:11,#卡塔尔王子# 卡塔尔世界杯吉祥物是照着王子做的吧！！一定是！ #看世界杯上咪咕# ,https://m.weibo.cn/detail/4838347384030173,413,353,6592,785.9万
12,4838365365539652,老徐说球,2022-11-21 22:07:38,#世界杯##英格兰vs伊朗# 比赛中，英格兰小将贝林厄姆的进球，是#00后世界杯首球#！世界终将属于年轻人，世界杯也是！ ,https://m.weibo.cn/detail/4838365365539652,0,0,2,116.4万
12,4838365365535728,今日memes,2022-11-21 22:07:37,有没有这个话题 #关于世界杯的记忆# ,https://m.weibo.cn/detail/4838365365535728,0,4,9,65.6万
12,4838365356890411,记忆六秒,2022-11-21 22:07:36,世界杯未见过这里是杯杯起 茂名·愉和苑 ,https://m.weibo.cn/detail/4838365356890411,0,0,0,199
12,4838365356102415,知堂双梦,2022-11-21 22:07:36,Day4昨天忘记打卡。。。今天运动的早，早点和妈妈一起看世界杯，虽然看不怎么懂看到千万资产统计…有钱人那么多，多我一个又怎么了🥹 ,https://m.weibo.cn/detail/4838365356102415,0,0,0,98
13,4838362873069888,OolongInAugust,2022-11-21 21:57:43,世界杯来了 大栗子和小栗子抢电视的时间也到了 吵闹的声音一大就打扰到了画室里的漂亮爸爸 漂亮爸爸一冷脸 三只栗子就端正坐好然后噤声 漂亮爸爸转身走开 一大两小的静音掰头就又开始了 老这么打也不是办法 大栗子顶着大战过后的鸡窝头如是想到……其实也不难 用栗子蛋糕就能获得电视的优先使用权 大栗子美滋滋地躺在沙发上 看看一左一右两颗安静吃蛋糕的小栗子毛 再看看中间高清直播的世界杯 心里对自己崇拜又xiuxiuxiu上升了好几个度——儿子陪着看世界杯 啧 谁有咱这待遇男孩儿对足球的热爱可能天生多少都有一点 再加上当爹的这么一熏陶 三只栗子友好握手无限期休战了 栗子蛋糕加上烤串儿啤酒 三只栗子这日子甭提多滋润了“还不睡觉啊？”漂亮爸爸从画室走到客厅看着地毯上的“小大小”。“……”“嘿？！我是不是跟你们说话呐？”漂亮爸爸叉着腰走到“小大小”面前。只见三只栗子穿着同款亲子球衣 脸上画着一样的油彩 连紧张专注的表情都如出一辙 完全忽略了漂亮爸爸“我说你们该睡……”“球进啦！！！”“啊啊啊啊啊啊啊啊啊啊！进啦！”一大两小从地上猛地蹿起来！然后把漂亮爸爸围在中间紧紧抱住转圈圈！“啊！别抱我！”“进啦进啦！啊啊啊啊！”“别亲我！都是口水……吵死了！”“赢了！！！啊！”“奶油蹭我身上了啊！给我下去！”“啊啊啊啊啊球进啦！！！”“你又给他们吃蛋糕！！！”“好开心！！！”“啊……别对着我耳朵喊！”……世界杯是无数球迷热烈期盼四年一遇的体育盛事 今年的世界杯对三只栗子来说无疑是难忘的 儿子和老子有了共同的爱好 这让大栗子十分欣慰甚至感动到眼眶湿润可是世界杯结束后 家里的电视和大栗子的小金库一起消失了,https://m.weibo.cn/detail/4838362873069888,1,18,24,1.3万
13,4838365344046847,开Karmen慧,2022-11-21 22:07:33,随便看看，就见证了世界杯第一个00后进球&amp;最长伤停补时 上海 ,https://m.weibo.cn/detail/4838365344046847,0,0,0,613
13,4838365335396877,尊贵的帕拉梅拉车主浮光,2022-11-21 22:07:31,我认为青春就在于我们现在应该去小酒馆看世界杯 狂欢 而不是现在被困大雨 明天去上早八 ,https://m.weibo.cn/detail/4838365335396877,0,0,0,24
13,4838353360913840,微天下,2022-11-21 21:19:56,#英格兰vs伊朗# 现场的小球迷好可爱啊，萌化啦 #世界杯球场上的小球迷太可爱了# #近击卡塔尔# ,https://m.weibo.cn/detail/4838353360913840,15,26,112,3596.3万
13,4838365319402792,小兽睡睡,2022-11-21 22:07:27,我没有看世界杯，但我的朋友圈被世界杯刷屏了。我刷朋友圈的时候看到了这张图片，海信赞助了世界杯，但我觉得这个广告语不是很完美“海信，世界第二，中国第一”我看完之后，第一反应并不是海信好厉害！而是：世界第一是谁啊 ,https://m.weibo.cn/detail/4838365319402792,0,3,1,43.6万
13,4838365318617198,343三四三,2022-11-21 22:07:27,#世界杯##英格兰vs伊朗# 在现场看Bellingham进球的瞬间。343三四三的微博视频 ,https://m.weibo.cn/detail/4838365318617198,0,0,0,9.7万
13,4838365318356866,可可夕LLLL,2022-11-21 22:07:27,#世界杯# 咱就说，预测了两场，两场结果反着来，要不下次反向预测 ,https://m.weibo.cn/detail/4838365318356866,0,0,0,90
13,4838365314157273,蜜汁苗,2022-11-21 22:07:26,以前的世界杯都是和家里人一起看的 我不太认识那些球星 但当那些球员进球了以后爸爸会在旁边吼喊着说“好球好球” 没有进球的话爸爸也会感到可惜地说“唉” 我在旁边看着看着也入了迷 足球赛真的很好看（虽然打篮球的男人也很帅，但我更喜欢看足球赛）2022年，又是一年世界杯 现在我在宿舍看着卡塔尔的世界杯 即使没有爸爸在我旁边解说。,https://m.weibo.cn/detail/4838365314157273,0,0,0,36
13,4838365302368744,左翼代表,2022-11-21 22:07:23,#fifa世界杯##卡塔尔世界杯##梅西# 阿根廷和梅西已经为第一场比赛做好了准备。期待比赛开始~！ 左翼代表的微博视频 ,https://m.weibo.cn/detail/4838365302368744,0,0,0,5514
13,4838365302363895,中新体育,2022-11-21 22:07:23,#英格兰和伊朗上半场踢了59分钟# 14分钟补时，能上世界杯历史之最吗？#英格兰vs伊朗# #世界杯时间# ,https://m.weibo.cn/detail/4838365302363895,0,0,0,74.4万
14,4838365335396877,尊贵的帕拉梅拉车主浮光,2022-11-21 22:07:31,我认为青春就在于我们现在应该去小酒馆看世界杯 狂欢 而不是现在被困大雨 明天去上早八 ,https://m.weibo.cn/detail/4838365335396877,0,0,0,24
14,4838353360913840,微天下,2022-11-21 21:19:56,#英格兰vs伊朗# 现场的小球迷好可爱啊，萌化啦 #世界杯球场上的小球迷太可爱了# #近击卡塔尔# ,https://m.weibo.cn/detail/4838353360913840,15,26,112,3596.3万
14,4838365319402792,小兽睡睡,2022-11-21 22:07:27,我没有看世界杯，但我的朋友圈被世界杯刷屏了。我刷朋友圈的时候看到了这张图片，海信赞助了世界杯，但我觉得这个广告语不是很完美“海信，世界第二，中国第一”我看完之后，第一反应并不是海信好厉害！而是：世界第一是谁啊 ,https://m.weibo.cn/detail/4838365319402792,0,3,1,43.6万
14,4838365318617198,343三四三,2022-11-21 22:07:27,#世界杯##英格兰vs伊朗# 在现场看Bellingham进球的瞬间。343三四三的微博视频 ,https://m.weibo.cn/detail/4838365318617198,0,0,0,9.7万
14,4838365318356866,可可夕LLLL,2022-11-21 22:07:27,#世界杯# 咱就说，预测了两场，两场结果反着来，要不下次反向预测 ,https://m.weibo.cn/detail/4838365318356866,0,0,0,90
14,4838365314157273,蜜汁苗,2022-11-21 22:07:26,以前的世界杯都是和家里人一起看的 我不太认识那些球星 但当那些球员进球了以后爸爸会在旁边吼喊着说“好球好球” 没有进球的话爸爸也会感到可惜地说“唉” 我在旁边看着看着也入了迷 足球赛真的很好看（虽然打篮球的男人也很帅，但我更喜欢看足球赛）2022年，又是一年世界杯 现在我在宿舍看着卡塔尔的世界杯 即使没有爸爸在我旁边解说。,https://m.weibo.cn/detail/4838365314157273,0,0,0,36
14,4838365302368744,左翼代表,2022-11-21 22:07:23,#fifa世界杯##卡塔尔世界杯##梅西# 阿根廷和梅西已经为第一场比赛做好了准备。期待比赛开始~！ 左翼代表的微博视频 ,https://m.weibo.cn/detail/4838365302368744,0,0,0,5514
14,4838365302363895,中新体育,2022-11-21 22:07:23,#英格兰和伊朗上半场踢了59分钟# 14分钟补时，能上世界杯历史之最吗？#英格兰vs伊朗# #世界杯时间# ,https://m.weibo.cn/detail/4838365302363895,0,0,0,74.4万
14,4838365301580329,葡萄味大仙女,2022-11-21 22:07:23,#世界杯# 氛围组 北京 ,https://m.weibo.cn/detail/4838365301580329,0,0,0,126
14,4838365301577943,我的清早,2022-11-21 22:07:23,#卡塔尔世界杯# 亚洲球队现在比以前更不经打了，全方位找不着北，看卡塔尔和半场仅一次射被打了三比零的伊朗，惨兮兮的，中国队没去，真是利国利民啊。 ,https://m.weibo.cn/detail/4838365301577943,0,0,0,3.7万
15,4838365378118610,芝芝韜韜,2022-11-21 22:07:40,救命🙊#世界杯# ,https://m.weibo.cn/detail/4838365378118610,0,0,0,146
15,4838365369994667,绝对伏特加,2022-11-21 22:07:39,玩具总动员版本的2022卡塔尔世界杯卡塔尔世界杯#玩具总动员##2022卡塔尔世界杯# 绝对伏特加的微博视频 ,https://m.weibo.cn/detail/4838365369994667,0,0,0,56.9万
15,4838365369467664,Twilightmars,2022-11-21 22:07:38,梅老七的最后一舞，希望故事的最后有一个童话般的结局#梅西##阿根廷##卡塔尔世界杯# ,https://m.weibo.cn/detail/4838365369467664,0,0,0,19
15,4838347384030173,咪咕体育,2022-11-21 20:56:11,#卡塔尔王子# 卡塔尔世界杯吉祥物是照着王子做的吧！！一定是！ #看世界杯上咪咕# ,https://m.weibo.cn/detail/4838347384030173,413,353,6620,785.9万
15,4838365365539652,老徐说球,2022-11-21 22:07:38,#世界杯##英格兰vs伊朗# 比赛中，英格兰小将贝林厄姆的进球，是#00后世界杯首球#！世界终将属于年轻人，世界杯也是！ ,https://m.weibo.cn/detail/4838365365539652,0,0,2,116.4万
15,4838365356890411,记忆六秒,2022-11-21 22:07:36,世界杯未见过这里是杯杯起 茂名·愉和苑 ,https://m.weibo.cn/detail/4838365356890411,0,0,0,199
15,4838365356102415,知堂双梦,2022-11-21 22:07:36,Day4昨天忘记打卡。。。今天运动的早，早点和妈妈一起看世界杯，虽然看不怎么懂看到千万资产统计…有钱人那么多，多我一个又怎么了🥹 ,https://m.weibo.cn/detail/4838365356102415,0,0,0,98
15,4838362873069888,OolongInAugust,2022-11-21 21:57:43,世界杯来了 大栗子和小栗子抢电视的时间也到了 吵闹的声音一大就打扰到了画室里的漂亮爸爸 漂亮爸爸一冷脸 三只栗子就端正坐好然后噤声 漂亮爸爸转身走开 一大两小的静音掰头就又开始了 老这么打也不是办法 大栗子顶着大战过后的鸡窝头如是想到……其实也不难 用栗子蛋糕就能获得电视的优先使用权 大栗子美滋滋地躺在沙发上 看看一左一右两颗安静吃蛋糕的小栗子毛 再看看中间高清直播的世界杯 心里对自己崇拜又xiuxiuxiu上升了好几个度——儿子陪着看世界杯 啧 谁有咱这待遇男孩儿对足球的热爱可能天生多少都有一点 再加上当爹的这么一熏陶 三只栗子友好握手无限期休战了 栗子蛋糕加上烤串儿啤酒 三只栗子这日子甭提多滋润了“还不睡觉啊？”漂亮爸爸从画室走到客厅看着地毯上的“小大小”。“……”“嘿？！我是不是跟你们说话呐？”漂亮爸爸叉着腰走到“小大小”面前。只见三只栗子穿着同款亲子球衣 脸上画着一样的油彩 连紧张专注的表情都如出一辙 完全忽略了漂亮爸爸“我说你们该睡……”“球进啦！！！”“啊啊啊啊啊啊啊啊啊啊！进啦！”一大两小从地上猛地蹿起来！然后把漂亮爸爸围在中间紧紧抱住转圈圈！“啊！别抱我！”“进啦进啦！啊啊啊啊！”“别亲我！都是口水……吵死了！”“赢了！！！啊！”“奶油蹭我身上了啊！给我下去！”“啊啊啊啊啊球进啦！！！”“你又给他们吃蛋糕！！！”“好开心！！！”“啊……别对着我耳朵喊！”……世界杯是无数球迷热烈期盼四年一遇的体育盛事 今年的世界杯对三只栗子来说无疑是难忘的 儿子和老子有了共同的爱好 这让大栗子十分欣慰甚至感动到眼眶湿润可是世界杯结束后 家里的电视和大栗子的小金库一起消失了,https://m.weibo.cn/detail/4838362873069888,1,18,26,1.3万
15,4838359837711342,弱智吧官微,2022-11-21 21:45:40,【辱吧主投稿两则】每一届世界杯举办的目的就是筛选出最厉害的守门员去对抗弱智吧吧主。“无所谓，我会出门”弱智吧吧主在被亲戚催婚的时候说——@虾仁猪心 ,https://m.weibo.cn/detail/4838359837711342,2,16,150,33万
15,4838365344046847,开Karmen慧,2022-11-21 22:07:33,随便看看，就见证了世界杯第一个00后进球&amp;最长伤停补时 上海 ,https://m.weibo.cn/detail/4838365344046847,0,0,0,613
16,4838362873069888,OolongInAugust,2022-11-21 21:57:43,世界杯来了 大栗子和小栗子抢电视的时间也到了 吵闹的声音一大就打扰到了画室里的漂亮爸爸 漂亮爸爸一冷脸 三只栗子就端正坐好然后噤声 漂亮爸爸转身走开 一大两小的静音掰头就又开始了 老这么打也不是办法 大栗子顶着大战过后的鸡窝头如是想到……其实也不难 用栗子蛋糕就能获得电视的优先使用权 大栗子美滋滋地躺在沙发上 看看一左一右两颗安静吃蛋糕的小栗子毛 再看看中间高清直播的世界杯 心里对自己崇拜又xiuxiuxiu上升了好几个度——儿子陪着看世界杯 啧 谁有咱这待遇男孩儿对足球的热爱可能天生多少都有一点 再加上当爹的这么一熏陶 三只栗子友好握手无限期休战了 栗子蛋糕加上烤串儿啤酒 三只栗子这日子甭提多滋润了“还不睡觉啊？”漂亮爸爸从画室走到客厅看着地毯上的“小大小”。“……”“嘿？！我是不是跟你们说话呐？”漂亮爸爸叉着腰走到“小大小”面前。只见三只栗子穿着同款亲子球衣 脸上画着一样的油彩 连紧张专注的表情都如出一辙 完全忽略了漂亮爸爸“我说你们该睡……”“球进啦！！！”“啊啊啊啊啊啊啊啊啊啊！进啦！”一大两小从地上猛地蹿起来！然后把漂亮爸爸围在中间紧紧抱住转圈圈！“啊！别抱我！”“进啦进啦！啊啊啊啊！”“别亲我！都是口水……吵死了！”“赢了！！！啊！”“奶油蹭我身上了啊！给我下去！”“啊啊啊啊啊球进啦！！！”“你又给他们吃蛋糕！！！”“好开心！！！”“啊……别对着我耳朵喊！”……世界杯是无数球迷热烈期盼四年一遇的体育盛事 今年的世界杯对三只栗子来说无疑是难忘的 儿子和老子有了共同的爱好 这让大栗子十分欣慰甚至感动到眼眶湿润可是世界杯结束后 家里的电视和大栗子的小金库一起消失了,https://m.weibo.cn/detail/4838362873069888,1,18,27,1.3万
16,4838359837711342,弱智吧官微,2022-11-21 21:45:40,【辱吧主投稿两则】每一届世界杯举办的目的就是筛选出最厉害的守门员去对抗弱智吧吧主。“无所谓，我会出门”弱智吧吧主在被亲戚催婚的时候说——@虾仁猪心 ,https://m.weibo.cn/detail/4838359837711342,2,16,152,33万
16,4838365344046847,开Karmen慧,2022-11-21 22:07:33,随便看看，就见证了世界杯第一个00后进球&amp;最长伤停补时 上海 ,https://m.weibo.cn/detail/4838365344046847,0,0,0,613
16,4838365335396877,尊贵的帕拉梅拉车主浮光,2022-11-21 22:07:31,我认为青春就在于我们现在应该去小酒馆看世界杯 狂欢 而不是现在被困大雨 明天去上早八 ,https://m.weibo.cn/detail/4838365335396877,0,0,0,24
16,4838353360913840,微天下,2022-11-21 21:19:56,#英格兰vs伊朗# 现场的小球迷好可爱啊，萌化啦 #世界杯球场上的小球迷太可爱了# #近击卡塔尔# ,https://m.weibo.cn/detail/4838353360913840,15,26,113,3596.3万
16,4838365319659696,山东科技大学,2022-11-21 22:07:26,#每周神侃##卡塔尔世界杯# 嵙er们都在哪里看世界杯呢家or宿舍orA餐三楼orC区书店or其他快在评论区和嵙嵙分享一下吧 ,https://m.weibo.cn/detail/4838365319659696,1,1,0,23.9万
16,4838365319402792,小兽睡睡,2022-11-21 22:07:27,我没有看世界杯，但我的朋友圈被世界杯刷屏了。我刷朋友圈的时候看到了这张图片，海信赞助了世界杯，但我觉得这个广告语不是很完美“海信，世界第二，中国第一”我看完之后，第一反应并不是海信好厉害！而是：世界第一是谁啊 ,https://m.weibo.cn/detail/4838365319402792,0,3,1,43.6万
16,4838365318617198,343三四三,2022-11-21 22:07:27,#世界杯##英格兰vs伊朗# 在现场看Bellingham进球的瞬间。343三四三的微博视频 ,https://m.weibo.cn/detail/4838365318617198,0,0,0,9.7万
16,4838365318356866,可可夕LLLL,2022-11-21 22:07:27,#世界杯# 咱就说，预测了两场，两场结果反着来，要不下次反向预测 ,https://m.weibo.cn/detail/4838365318356866,0,0,0,90
16,4838365314157273,蜜汁苗,2022-11-21 22:07:26,以前的世界杯都是和家里人一起看的 我不太认识那些球星 但当那些球员进球了以后爸爸会在旁边吼喊着说“好球好球” 没有进球的话爸爸也会感到可惜地说“唉” 我在旁边看着看着也入了迷 足球赛真的很好看（虽然打篮球的男人也很帅，但我更喜欢看足球赛）2022年，又是一年世界杯 现在我在宿舍看着卡塔尔的世界杯 即使没有爸爸在我旁边解说。,https://m.weibo.cn/detail/4838365314157273,0,0,0,36
17,4838365428714377,Lou-shaily,2022-11-21 22:07:52,一起look世界杯🏆 ,https://m.weibo.cn/detail/4838365428714377,0,0,0,546
17,4838365420332192,Peng旺旺乖小宝,2022-11-21 22:07:51,#媛仔的365天# 2022年第325天，小宝离开二百三十五天，#妈妈变成小天使# 妈妈离开一百零一天，世界杯开赛了，我们也被居家隔离了，市领导为了能让我们好好看世界杯费心了。这一周在家躺着又要肥了 ,https://m.weibo.cn/detail/4838365420332192,0,0,0,777
17,4838365419801630,汐月光,2022-11-21 22:07:51,#围观世界杯#世界杯这咋追，有点难，亚洲惨 ,https://m.weibo.cn/detail/4838365419801630,0,0,0,1990
17,4838365411935506,小福蝶想上岸-11月好运限定款,2022-11-21 22:07:49,#热爱生活# 是谁王者不打陪男票看世界杯还要补课 ,https://m.weibo.cn/detail/4838365411935506,0,0,0,556
17,4838360437231193,头条新闻,2022-11-21 21:48:03,【#为何那么多人热爱足球#？】#世界杯精彩时刻# 别致的开幕式和激烈的揭幕战，四年一次的世界杯盛宴如约而至。卡塔尔人向世界展现了他们对足球的热爱。同时，这届世界杯是很多球星的谢幕战，也是很多球迷青春的谢幕。当五湖四海的人聚在一起，所有的分歧、所有的压力、所有的烦恼都烟消云散了。人们愿意做的，是拿起足球、拿起啤酒，去欣赏、去感受、去讨论足球，足球成为共同的信仰。 为什么那么多人热爱足球？,https://m.weibo.cn/detail/4838360437231193,6,14,32,1.04亿
17,4838365406700729,撒马尔罕的星空,2022-11-21 22:07:48,#英格兰vs伊朗#伊朗挺惨的，国内颜革持续数月不见退潮迹象，物价飞涨，贫困失业率高企。赛前英格兰跪地羞辱和场内观众打出的颜革符号，更是让球员们无心恋战。这届世界杯第一次在中东的友好国家举办，但却可能成为伊朗国运自1979年以来最大的转折点。 ,https://m.weibo.cn/detail/4838365406700729,1,1,6,74.1万
17,4838365399352202,戴上紧箍咒的白国华,2022-11-21 22:07:45,#世界杯# 伊朗门将贝兰万德受伤下场，英格兰队的射门，貌似只要命中目标，就能进球，这场大局已定。期待下一场塞内加尔和荷兰的比赛吧，我的方案免费看→戳（网页链接） ,https://m.weibo.cn/detail/4838365399352202,0,0,0,134.8万
17,4838365393849350,华福酒厂老曹,2022-11-21 22:07:45,每届世界杯上亚洲足球集体迷失，令人担忧的不仅仅是耻辱战绩，更重要的是整个的比赛过程，亚洲对于足球的理解显然落后欧美太多。。。亚洲同志仍虽努力。。。#中国蹴鞠走进卡塔尔世界杯##黄健翔说卡塔尔表现证明钱不是万能的##梅西世界杯首场可以出战# 成都·成都信息工程大学(航空港校区) ,https://m.weibo.cn/detail/4838365393849350,0,0,0,351
17,4838365390701212,Shallow_汐,2022-11-21 22:07:43,世界杯期间真的充实 ,https://m.weibo.cn/detail/4838365390701212,0,0,0,3362
17,4838365381531673,奔跑de老牛仔,2022-11-21 22:07:42,亚洲霸主被无情无休止的碾压世界杯以后或许只能观摩观摩啦 南昌·珠江路 ,https://m.weibo.cn/detail/4838365381531673,0,0,0,4334
18,4838365344046847,开Karmen慧,2022-11-21 22:07:33,随便看看，就见证了世界杯第一个00后进球&amp;最长伤停补时 上海 ,https://m.weibo.cn/detail/4838365344046847,0,0,0,613
18,4838365335396877,尊贵的帕拉梅拉车主浮光,2022-11-21 22:07:31,我认为青春就在于我们现在应该去小酒馆看世界杯 狂欢 而不是现在被困大雨 明天去上早八 ,https://m.weibo.cn/detail/4838365335396877,0,0,0,24
18,4838365327000693,_Nannnnnnnn,2022-11-21 22:07:28,看世界杯 🏆一分钟前：英格兰🏴󠁧󠁢󠁥󠁮󠁧󠁿进球镜头一转：wc贝克汉姆好帅～咱就是说 不想看世界杯了 只想看观众席的贝克汉姆#贝克汉姆# ,https://m.weibo.cn/detail/4838365327000693,0,0,0,111
18,4838353360913840,微天下,2022-11-21 21:19:56,#英格兰vs伊朗# 现场的小球迷好可爱啊，萌化啦 #世界杯球场上的小球迷太可爱了# #近击卡塔尔# ,https://m.weibo.cn/detail/4838353360913840,15,26,116,3596.3万
18,4838365319402792,小兽睡睡,2022-11-21 22:07:27,我没有看世界杯，但我的朋友圈被世界杯刷屏了。我刷朋友圈的时候看到了这张图片，海信赞助了世界杯，但我觉得这个广告语不是很完美“海信，世界第二，中国第一”我看完之后，第一反应并不是海信好厉害！而是：世界第一是谁啊 ,https://m.weibo.cn/detail/4838365319402792,0,3,2,43.6万
18,4838365318617198,343三四三,2022-11-21 22:07:27,#世界杯##英格兰vs伊朗# 在现场看Bellingham进球的瞬间。343三四三的微博视频 ,https://m.weibo.cn/detail/4838365318617198,0,0,0,9.7万
18,4838365318356866,可可夕LLLL,2022-11-21 22:07:27,#世界杯# 咱就说，预测了两场，两场结果反着来，要不下次反向预测 ,https://m.weibo.cn/detail/4838365318356866,0,0,0,90
18,4838365314157273,蜜汁苗,2022-11-21 22:07:26,以前的世界杯都是和家里人一起看的 我不太认识那些球星 但当那些球员进球了以后爸爸会在旁边吼喊着说“好球好球” 没有进球的话爸爸也会感到可惜地说“唉” 我在旁边看着看着也入了迷 足球赛真的很好看（虽然打篮球的男人也很帅，但我更喜欢看足球赛）2022年，又是一年世界杯 现在我在宿舍看着卡塔尔的世界杯 即使没有爸爸在我旁边解说。,https://m.weibo.cn/detail/4838365314157273,0,0,0,36
18,4838365302368744,左翼代表,2022-11-21 22:07:23,#fifa世界杯##卡塔尔世界杯##梅西# 阿根廷和梅西已经为第一场比赛做好了准备。期待比赛开始~！ 左翼代表的微博视频 ,https://m.weibo.cn/detail/4838365302368744,0,0,0,5521
18,4838365302363895,中新体育,2022-11-21 22:07:23,#英格兰和伊朗上半场踢了59分钟# 14分钟补时，能上世界杯历史之最吗？#英格兰vs伊朗# #世界杯时间# ,https://m.weibo.cn/detail/4838365302363895,0,0,0,74.4万
19,4838365399352202,戴上紧箍咒的白国华,2022-11-21 22:07:45,#世界杯# 伊朗门将贝兰万德受伤下场，英格兰队的射门，貌似只要命中目标，就能进球，这场大局已定。期待下一场塞内加尔和荷兰的比赛吧，我的方案免费看→戳（网页链接） ,https://m.weibo.cn/detail/4838365399352202,0,0,0,134.8万
19,4838365394897113,碎碎念与软糯糯ovo,2022-11-21 22:07:45,好怀念初中每天晚上和爸爸看世界杯的时候。其实看不太懂，但是很开心。 ,https://m.weibo.cn/detail/4838365394897113,0,0,0,100
19,4838365393849350,华福酒厂老曹,2022-11-21 22:07:45,每届世界杯上亚洲足球集体迷失，令人担忧的不仅仅是耻辱战绩，更重要的是整个的比赛过程，亚洲对于足球的理解显然落后欧美太多。。。亚洲同志仍虽努力。。。#中国蹴鞠走进卡塔尔世界杯##黄健翔说卡塔尔表现证明钱不是万能的##梅西世界杯首场可以出战# 成都·成都信息工程大学(航空港校区) ,https://m.weibo.cn/detail/4838365393849350,0,0,0,351
