页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数,用户粉丝数
13,4875885880284524,中国新闻周刊,2023-03-05 11:00:46,【全国政协委员：#建议抑郁症自闭症纳入医保#】#建议高校心理学专业扩招#胡鑫宇案让青少年心理健康问题再次被广泛关注和讨论。全国政协委员，云南工商学院执行校长李孝轩认为，目前，青少年心理健康专业化服务供给不足，他建议，应支持开设心理学专业的高校扩大招生规模，同时在二级及以上医院开设青少年心理健康专科，实现青少年心理健康专科全覆盖，并探索将抑郁症、自闭症等心理疾病纳入医保，提高保障水平。#周刊君带你看两会#（南方都市报）,https://m.weibo.cn/detail/4875885880284524,55,106,903,6141.1万
13,4876087940877447,用户0731999,2023-03-06 00:23:41,#胡鑫宇事件##万里龙# 群魔乱舞天蔽日，石走沙飞迷人眼。芸芸善众无所从，暗流涌动涉柱险。万里长城万里龙，保家卫国显衷肠。拨云见日终有时，一碧万顷醉晴空。 ,https://m.weibo.cn/detail/4876087940877447,0,1,3,4
13,4875901429615054,耕耘天地333,2023-03-05 12:02:33,农家小院放两个监控摄像头！所有来有往人无遗漏的在监控内！致远中学遍布监控，胡鑫宇能避开监督走出校门！这是奇迹，还是有人捣鬼？胡鑫宇失踪，警方带警犬还发数千人地毯式搜寻却找不到！看门老头的鸡却找到了。多么神奇！警方都是浑蛋，还是别有玄机！怎么不叫人怀疑！怎么不叫人发声！！！j ,https://m.weibo.cn/detail/4875901429615054,0,19,39,3882
13,4876044912302257,归于南州,2023-03-05 21:32:42,想笑班级前三都在家俩发烧（不确定是新冠还是甲流）+过敏的我感觉因为胡鑫宇的事情导致班主任对我们放松了很多主打的就是一个“别死学校里” ,https://m.weibo.cn/detail/4876044912302257,0,1,3,53
13,4876001090212764,mikyunnnnny,2023-03-05 18:38:34,我的厌学情绪是胡鑫宇的114514倍。 ,https://m.weibo.cn/detail/4876001090212764,0,1,1,30
13,4875704669570959,阿祺是我的命,2023-03-04 23:00:42,#何佳蓉事件#国家想执行生育计划就必须保护好女性，男女一直都不平等！！！国家对待男女的态度完全不一样，胡鑫宇都可以持续挂热搜为什么唐山打人事件及何桂蓉事件被压热搜？？？我不理解世界为什么对女性的恶意这么大？一边打着“保护女性”的旗帜一边在慢慢杀死每一位女性，我们在女性的裙摆下诞生又要让她们消失,https://m.weibo.cn/detail/4875704669570959,3,3,106,2
13,4875949705530299,昭质与其,2023-03-05 15:14:23,#胡鑫宇请给心理指导师五分钟#论文想写这个案子，看到这个词条我在图书馆真的按耐不住想要骂死人的心凑，什么人他👴🏻的都能是心理学大师了我pardon？我真的谢！气的手发麻凑 ,https://m.weibo.cn/detail/4875949705530299,0,0,1,42
13,4875912035961683,紫薇星宓儿,2023-03-05 12:44:42,《现任与前夫的关系比和蔡天凤都好？（宋老师本人视频）》网页链接           “天啊，真是幻想狂。比如说刘亦菲是变性人。这个人说的话，你们还相信。”       ——— 宋祖德就是喜欢讲些奇谈怪论，没证据没底线，蹭热度，博流量的小人！他们不可能是同性恋关系，胡鑫宇的案子警方调查是正确的。我劝宋祖德不要再煽风点火，招摇撞骗了！蔡天凤现任丈夫很善良，所以蔡天凤与他在一起很幸福，又很有名气。只怪年轻时错嫁恶人家，惹来杀身之祸。蔡天凤与前夫和现任都是从小的同学关系。       蔡天凤现在已是没有超度的游魂，宋祖德再造谣，给她可怜的家人增添痛苦，小心她来找你算账！,https://m.weibo.cn/detail/4875912035961683,0,0,0,125
14,4875901365390471,重生单飞,2023-03-05 12:02:18,宋祖德老师视频【宋祖德老师清唱张国荣的《沉默是金》】抖音视频号3.53 Hvf:/ 复制打开抖音，看看【秋风（手机摄影）的作品】# 创作灵感 # 宋祖德老师清唱张国荣的《沉默是金... 网页链接宋祖德胡鑫宇单婷婷# 支持抖音传播正能量#宋祖德 ,https://m.weibo.cn/detail/4875901365390471,1,0,2,211
14,4875285869369448,卢诗翰,2023-03-03 19:16:32,人性真TM太有意思了这两天我持续关注蔡天凤案报道，发现一个很神奇的情况过去国内出现各种案情，官方通报往往相对简单，于是大众声音普遍就是“为什么不详细说明！”，“为什么不回答网上的十大疑问！”，“你们是不是想捂盖子压热度！！！”典型就是前段时间胡鑫宇事件，各种小道消息阴谋论满天飞，一个比一个玄，别问，问就是关心死者力求真相，必须保证每一个细节都能经得起考验！ 结果蔡天凤案，因为是娱乐圈从业者，又发生在香港，香港八卦杂志闻风而动，360°挖地三尺进行报道，你想知道的给你扒出来，你不想知道的也给你扒出来，最后甚至煮成多段这种细节都扒出来。按理说，这个搞法，完全满足了之前许多人所说的，关心死者力求真相，每一个细节都要说个清清楚楚的要求吧？结果你猜怎么着？好多人甚至前脚还在谴责信息不公开的，现在居然转过头开始谴责“你们放这么多细节，是不是不尊重隐私！”“不要什么细节都发布，给死者一点尊严吧！！！”只能说人性啊,https://m.weibo.cn/detail/4875285869369448,192,248,3052,326.5万
14,4875883502634765,萧南H8,2023-03-05 10:51:19,胡鑫宇舅舅 刘学州舅妈🙏 ,https://m.weibo.cn/detail/4875883502634765,0,0,1,29
14,4875851579787296,屾小虎,2023-03-05 08:44:28,“这种书，专治中国式二杆子。特别是可与江某某案与胡鑫宇案对照着看。看完这本书，你脑子若依然是平滑肌，那真没治了。这是最佳汉方药了。读药！” 日本警察为什么这么笨 ,https://m.weibo.cn/detail/4875851579787296,1,0,1,268
14,4875838123673569,辰玄5650527816,2023-03-05 07:51:00,胡鑫宇的鞋带比铁索强，中国的警犬不比看门大爷的鼻子历害！ ,https://m.weibo.cn/detail/4875838123673569,0,0,6,42
14,4875696499067130,飞天小男警蔚然,2023-03-04 22:28:14,#何佳蓉事件#胡鑫宇为什么能在热搜待好几个月呢由衷地恶心 ,https://m.weibo.cn/detail/4875696499067130,0,5,30,1326
14,4875697362836078,尘世喧嚷,2023-03-04 22:31:40,#体育生何佳荣#世界上没有那么多的胡鑫宇舅舅，却有这么多的高彦 ,https://m.weibo.cn/detail/4875697362836078,0,0,11,1
14,4875671140046449,重生单飞,2023-03-04 20:47:28,宋祖德老师最新视频(3月4日)抖音视频号:宋祖德#支持传播正能量#胡鑫宇单婷婷# 支持抖音传播正能量#宋祖德7.12 Fus:/ 复制打开抖音，看看【秋风（手机摄影）的作品】# 支持抖音传播正能量 # 大数据推荐给有需要的人... 网页链接 ,https://m.weibo.cn/detail/4875671140046449,0,0,1,211
14,4875628836553328,转体三百六201908,2023-03-04 17:59:22,美国的雪就是美，还有美国的龙卷风，也好多个、龙卷风卷的非常的漂亮。。雪、冰雹，龙卷风，地牛，洪水泛滥，已经全部到位了，独宠啊，美的不要不要的U先试用2023胡鑫宇单婷婷熊猫守护者 转体三百六201908的微博视频 ,https://m.weibo.cn/detail/4875628836553328,0,0,2,42
14,4875605314900472,农视网,2023-03-04 16:25:54,#三农头条# 【[三农三人谈]孩子，你为什么抑郁？（下）】胡鑫宇的悲剧再一次提醒我们，要重视农村青少年的心理健康问题。那么，面对孩子脆弱的心灵，家长应该怎么办？一旦确诊抑郁症，是选择吃药还是心理干预？让孩子阳光快乐起来，有什么小妙招？留守儿童家庭该如何远离抑郁症？怎样加强农村中学生的心理健康教育？本期《三农三人谈》将延续上集的话题，请两位嘉宾继续解答。 三农头条的微博视频,https://m.weibo.cn/detail/4875605314900472,0,0,0,122.5万
15,4875593777152326,美丽聪明幸运的大雪梨,2023-03-04 15:40:02,#何佳蓉事件# 天网恢恢，疏而不漏我们是遗留的何佳蓉我是何佳蓉，何佳蓉是我#何佳蓉# 胡鑫宇，郑春梅，现在的何佳蓉还有多少本该享受青春美好年华快乐时光的“胡鑫宇”“郑春梅” ,https://m.weibo.cn/detail/4875593777152326,0,0,0,1
15,4875592119355585,阿龙哥BLOG,2023-03-04 15:33:28,长文：陷入心理危机的农村青少年群体：隐秘而庞大｜精神？精神！原创： 苏惟楚 知识分子抑郁检出率25.2%，焦虑检出率25.7%，超过3%的乡村儿童“想自杀”。这是中国首份《#乡村儿童心理健康调查报告#》里的数据，由中科院心理研究所和香江社会救助基金会在2021年联合发布。少年胡鑫宇自杀悲剧的背后，是千千万万不被看见的农村青少年在抑郁的泥沼中挣扎。贫困、霸凌和暴力、缺失的家庭照料或错位的家庭沟通、低龄寄宿、匮乏的教育资源和上升压力等，构成了今天农村儿童青少年的精神困境。,https://m.weibo.cn/detail/4875592119355585,1,0,0,27.3万
15,4874411545462420,开普勒星际,2023-03-01 09:22:17,最有效的方法，就是摆事实论道理讲法律。参考借鉴“胡鑫宇失踪事件”，“湖南郴州何佳蓉”唯有推出强有力的证据才能更好的为广大人民群众解疑答惑我这么说应该没事吧 ,https://m.weibo.cn/detail/4874411545462420,93,317,5317,21.2万
15,4875282727832698,无生命危险-,2023-03-03 19:04:03,#何佳蓉事件#无论真假，相关部门总要给个回应，就像之前的胡鑫宇事件，公开的把事情都讲清楚说明白。人民的安全感得不到保障，才是谣言传播的根源。因为黑恶势力真实存在，扫黑除恶这样的电视剧才有生长的土壤。正是因为这些事情太真了，它真的就有可能在普通人的身边，在每个人的身边发生，才能掀起舆论的狂潮。,https://m.weibo.cn/detail/4875282727832698,0,1,10,2
15,4875170450507133,八爷家庭,2023-03-03 11:37:54,发布了头条文章：《胡鑫宇案件背后的思考：家庭如何孩子的健康成长》  胡鑫宇案件背后的思考：家庭如何孩子的健康成长 ,https://m.weibo.cn/detail/4875170450507133,0,0,1,181
15,4875159113302783,渤海东方钺,2023-03-03 10:52:50,正义正能量！一起来寻找！#郑春梅 #江西学生胡鑫宇最新消息 #快手10万粉丝成就 ##快手# @快手 胡弃疾的快手视频 ,https://m.weibo.cn/detail/4875159113302783,0,0,1,7.7万
15,4875146935926975,用户7621249034,2023-03-03 10:04:27,一贯吃人血馒头的娱媒娱圈毫无廉耻道德，总是阻挠别人调查真相和伸张正义。每有大事必拿牠们那点下流花边谣言扰乱视听屏蔽真相！就拿前些日子我做梦梦见江西水全干了，鱼全死了！我还不解为什么会这样，某罗姓明星立马蹦出来大肆炒作揩油蹭热度恶心下流操作，直到后来爆出了胡鑫宇等一系列案子才明白是咋回事！,https://m.weibo.cn/detail/4875146935926975,0,0,0,8
15,4875135356767330,渤海东方钺,2023-03-03 09:18:27,宋祖德先生实名举报致远中学税务问题 #胡鑫宇 ##快手# @快手 金锋视角的快手视频 ,https://m.weibo.cn/detail/4875135356767330,0,0,2,7.7万
15,4875128632249355,梦回红楼荼蘼了,2023-03-03 08:51:44,#胡鑫宇#就这样被遗忘…… 上海·莘庄 ,https://m.weibo.cn/detail/4875128632249355,0,0,0,134
16,4875121058383704,渤海东方钺,2023-03-03 08:21:38,人民网是意愿，大爷是实话实说，人们更愿意相信上级复查后的结果！∥胡鑫宇#传递正能量 #你大爷还是你大爷 #二月份发视频赢现金 ##快手# @快手 乡下丑哥爱唱歌（傲）的快手视频 ,https://m.weibo.cn/detail/4875121058383704,1,0,0,7.7万
16,4874999174792832,车梅海,2023-03-03 00:17:19,#凤凰网#凤凰网也就三流水平吧，胡鑫宇、俄亥俄、俄乌战争三件事就可以看出水平之低，反正比人民日报还差 ,https://m.weibo.cn/detail/4874999174792832,0,0,1,5
16,4874980833100709,张铭洺m,2023-03-02 23:04:26,@新闻姐 这你不问问？发胡鑫宇69条，发这6条也可以啊，你不会不敢发吧？？？ ,https://m.weibo.cn/detail/4874980833100709,1,1,4,11万
16,4874941550564946,swanslove,2023-03-02 20:28:20,愿逝者安息 胡鑫宇小朋友离苦得乐 无锡·无锡南禅寺 ,https://m.weibo.cn/detail/4874941550564946,0,0,2,34
16,4874928695022893,王卓军A,2023-03-02 19:37:15,#胡鑫宇系自缢死亡#临沂中院的枉法裁判分子，李洪雨，张燕，王哓艳，陈忠，金文，胡才，他（她）们知错不纠，，空转程序，浪费司法资源，不开庭，就判决！非法使用未质证的虚假证据！审张三（10号）判李四（20号）开庭无录音录像，上网查不到，案子一错再错。      网页链接。      网页链接，   网页链接。      网页链接，   网页链接。      网页链接， 网页链接。      网页链接,https://m.weibo.cn/detail/4874928695022893,0,0,0,3090
16,4874804836697310,冰紫露恋蝶玛丽红红可心公主,2023-03-02 11:25:05,#何家蓉#高彦 胡鑫宇的事就能办的妥妥贴贴给社会一个交代 因为是女性吗？女性的苦难就不值得调查吗？#只有中国能为女性提供真正的社会平等##中国男女已经很平等了#  ,https://m.weibo.cn/detail/4874804836697310,0,5,34,449
16,4874879872010604,用户7349170436,2023-03-02 16:23:15,发布了头条文章：《胡鑫宇事件通报》  胡鑫宇事件通报 ,https://m.weibo.cn/detail/4874879872010604,1,0,1,1
16,4874877100097742,椰啵冰苏打,2023-03-02 16:12:13,烦得很，胡鑫宇事件之后果然如我所料，多了很多教学以外的造资料工作，各种表格记录心理咨询记录要求一周两次。问题是根本不按照实际来啊这个要求，村小班上就仨人，一周反反复复咨询这三个人，不得给他们整疯啊，一年级都不懂事懂什么心理咨询 ,https://m.weibo.cn/detail/4874877100097742,0,2,5,135
16,4874852357902149,大白兔文案,2023-03-02 14:33:55,像我这种挣一天钱活一天命的人，本来也是倒计时，我临死前关心了政治国家大事，支持了胡鑫宇，我生前上千首纯文学诗词，唯美，简练，上百首底稿没有，直接新浪微博开写，看下我从2.28号10点多和新浪联系频度，反复强调我的心情，表达我的诉求，现在我的诗词仍然没有还给我。@微博客服 @人民日报 ,https://m.weibo.cn/detail/4874852357902149,0,0,2,4625
16,4874851413918400,用户7448136222,2023-03-02 14:30:10,#湖南郴州何佳蓉#又一个胡鑫宇，但这也不会是最后一个胡鑫宇 ,https://m.weibo.cn/detail/4874851413918400,0,1,0,1
17,4872736915328837,yv安圆,2023-02-24 18:27:54,看胡鑫宇和郑春梅的新闻看得好难受 ,https://m.weibo.cn/detail/4872736915328837,0,0,6,24
17,4872728337714255,每天都要五岁耒,2023-02-24 17:53:49,#男孩7次举手后离世最新进展#让我们拭目以待，看看是不是又一次“胡鑫宇”事件。 ,https://m.weibo.cn/detail/4872728337714255,0,0,1,151
17,4872726860268790,喜善1319,2023-02-24 17:47:56,#男孩7次举手后离世最新进展#400多天后离逝，无良媒体又在掐头去尾挑起大众情绪攻击教师和学校，开头第一句话又是特权，胡鑫宇的事件才多久，49中才多久，大众能不能先别站队，别见风就是雨 ,https://m.weibo.cn/detail/4872726860268790,0,7,1,335
17,4872683981902684,不想取名字ctr,2023-02-24 14:57:34,胡鑫宇的我也在关注，可是当时明明也拼命给郑春梅加热度，胡鑫宇都上热搜好几次了，那个小妹妹一直没消息，直到现在 ,https://m.weibo.cn/detail/4872683981902684,0,2,5,20
17,4872670510318068,追剧小熙宝,2023-02-24 14:04:01,我们管孩子，不需要外人插手！抓出别有用心之人！ 正义不会缺席 胡鑫宇  #宝藏博主发光计划##超能新星汇##新星v计划# 追剧小熙宝的微博视频 ,https://m.weibo.cn/detail/4872670510318068,0,0,2,2.7万
17,4872620790516597,此生只剩最后一程,2023-02-24 10:46:28,其实挺理解胡鑫宇的就是想找个没人知道的地方，悄悄化为白骨，再无世事纷扰。他只是不想父母难过…以为他穿越去了另外个世界。最近也一直在想，用什么办法离开这个世界，会不让亲人伤心难过呢。孩子还小，加把劲把他们养到成年再死吧。 ,https://m.weibo.cn/detail/4872620790516597,0,0,0,1
17,4872595473958646,用户7391103173,2023-02-24 09:05:52,看致远中学校服，十字白线，叫人不舒服，诚挚地建议改一改？！ #胡鑫宇;##胡鑫宇事件##致远中学# 用户7391103173的微博视频 ,https://m.weibo.cn/detail/4872595473958646,0,0,2,2
17,4872426704343310,澎湃新闻,2023-02-23 21:55:14,#为何青少年心理状况总被忽视#【胡鑫宇案背后，那些想轻生的孩子在他面前说出了原因】#一个孩子懂事可能是因为没机会任性# 2023年2月2日，高一学生胡鑫宇失踪100多天后，被认定为自缢死亡。根据官方的调查，他曾多次向家人、同学释放意图轻生的信号。据《中国国民心理健康发展报告（2019～2020）》，2020年我国青少年抑郁的检出率为24.6%，其中重症抑郁检出率为7.4%。“在我经手的个案里，有抑郁症的青少年占比变多了，其中有相当一部分人正在经历或者曾经有过不想活的想法。”张斌告诉澎湃新闻，他在工作中发现，自杀意念正在低龄化。胡鑫宇案背后，那些想轻生的孩子在他面前说出了原因,https://m.weibo.cn/detail/4872426704343310,13,16,67,3091.7万
17,4872566659088836,人民执法监督员,2023-02-24 07:11:22,#雷锋精神为什么是永恒的# 《胡鑫宇事发地为何成盲区？拨开迷雾，知情人一语道破玄机！》胡鑫宇事发地为何成盲区？拨开迷雾，知情人一语道破玄机！#强哥案件播报#孤零零的一个上吊的人，却被人寻找了一百零六天？网页链接 ,https://m.weibo.cn/detail/4872566659088836,1,1,8,8.2万
17,4872561849010478,用户7391103173,2023-02-24 06:52:15,真是神了？早在2022.11.20日，这位“勇敢百合”网友怎么就知道？胡鑫宇所在的地点？死亡状态？及找到的时间？谁能寻找到这位网友问问，他为什么知道？他知道的原因？#胡鑫宇;##胡鑫宇事件# ,https://m.weibo.cn/detail/4872561849010478,1,2,9,2
18,4874582705835267,有你才幸福1314_cri,2023-03-01 20:42:25,《或许，现场发现的一支录音笔，将成为胡鑫宇一案的关键点和线索突破口。那么，里面会有怎样的录音内容呢？是胡鑫宇对父母的遗言吗？还是别有其他？》播放量：7988点赞量：154网页链接 ,https://m.weibo.cn/detail/4874582705835267,0,2,0,936
18,4874547440391480,得得妈,2023-03-01 18:22:17,#校方曾派老师和胡鑫宇家属共同进粮库找人#的；； ,https://m.weibo.cn/detail/4874547440391480,0,0,0,122
18,4874524791150512,互联网潜水员,2023-03-01 16:52:17,发布了头条文章：《胡鑫宇背后的县城少年：留守、寄宿与心理困局》  胡鑫宇背后的县城少年：留守、寄宿与心理困局 ,https://m.weibo.cn/detail/4874524791150512,1,0,0,10.4万
18,4874494667395617,农视网,2023-03-01 14:52:35,#三农头条# 【孩子，你为什么抑郁？（上）】因精神压力大而自杀的胡鑫宇，受到社会的广泛关注。在近年来的媒体报道中，农村中学生因为严重心理问题而离家出走，甚至是自残自杀的案例越来越多。那么，现在的孩子们到底怎么了？如何防范孩子走向抑郁？抑郁症与青春期心理反应怎样区分？本期节目北京大学第六医院副院长、国家精神心理疾病临床医学研究中心副主任岳伟华，清华大学博士后、元认知心理干预技术学术委员会委员李纪红，做客演播室，畅谈农村中学生心理健康教育问题。 三农头条的微博视频,https://m.weibo.cn/detail/4874494667395617,2,0,2,122.5万
18,4874471619429519,呈小昱同志阅示,2023-03-01 13:21:00,“49中” “胡鑫宇”又来了 ,https://m.weibo.cn/detail/4874471619429519,0,0,0,794
18,4874468306978826,云联惠369,2023-03-01 13:07:50,这篇视频很有意思《胡鑫宇失踪案件的两个疑点，谁来出来解释》网页链接 ,https://m.weibo.cn/detail/4874468306978826,0,0,0,870
18,4874464112416493,茫茫星辰之中我找到你了,2023-03-01 12:51:10,#湖南省郴州市嘉禾县17岁女孩被杀害##湖南省郴州市17岁女孩被追杀后灭口# 聪明、冷静 、勇敢、有好体力，但这些技能在力量与绝对的恶以及强大的保护伞面前屁用没有。  胡鑫宇事件也滑稽的落幕，莎莎文具店逼死小女孩，老板在搞直播，上海吴丽君被丈夫杀了，丈夫出狱仍能继承遗产，保姆纵火案林生斌不还是和小三生了女儿，这个世界都怎么了,https://m.weibo.cn/detail/4874464112416493,0,5,14,11
18,4874422324301012,哦随便写写,2023-03-01 10:05:07,#何佳蓉##湖南郴州何佳蓉# 看了原文根本没有一点实质性证据，而且漏洞百出，很多内容都是家属臆想出来的。大概率跟成都49中案，胡鑫宇案这些案件发酵背后的原因是一样的，主要原因还是赔偿没谈拢，学校不想当冤大头，家属又不想自己家白死一个人，所以就想利用在网络上发煽情小作文忽悠那些张嘴就来的无脑二百五带节奏，煽动舆论给学校和执法机关施压！,https://m.weibo.cn/detail/4874422324301012,0,8,12,49
18,4874183164565049,夏日之阳新闻传播考研,2023-02-28 18:14:47,✨半夏2月的热点大事件汇总✨2月的热点，准备复试的同学要好好看看，专业课考的可能性很大。准备初试的同学也要培养自己看热点做分析的能力，早学习早上岸~转发加评论即可获取PDF完整版本~1.胡鑫宇事件调查情况发布会2.刑侦剧《狂飙》火爆出圈3.制止男童进女厕女子称对方已道歉4.网红狗头萝莉发视频称想轻生5.抖音将于3月1日上线全国外卖服务6.ChatGPT将对新闻业带来重大变革7.QQ24周年服务器挤爆8.中新文娱评张大大直播间走红9.央视网谈绝望的文盲10.央视评年轻人越来越反感专家11.教育局回应老师用尺狠抽学生手12.中宣部对财经领域新闻敲诈等开展专项整治13.211女生毕业5年存款500014.北大宿舍聊天 上野千鹤子15.警方回应男子泼妻子硫酸仅拘10天16.造谣《当家主母》虐猫者被判刑7个月17.因染粉色头发被网暴的女孩去世18.女子考研期间生娃初试395分19.慢直播云陪伴旅美大熊猫丫丫20.香港警方公布蔡天凤碎尸案细节 新传考研 🔹#考研经验分享#🔹#新闻传播学考研#🔹#新闻与传播#🔹#24考研#🔹中传考研,https://m.weibo.cn/detail/4874183164565049,72,55,30,36.2万
18,4874257609269609,UNIPEOO,2023-02-28 23:10:36,不想读书！#胡鑫宇曾向母亲哭诉不想读书# ,https://m.weibo.cn/detail/4874257609269609,1,0,5,437
19,4874223380859614,狼族仙境,2023-02-28 20:54:35,这篇文章很有意思《反叛：林生斌和胡鑫宇的案件都存在一个共同点》网页链接 ,https://m.weibo.cn/detail/4874223380859614,0,0,0,434
19,4874175955076325,星愿24631,2023-02-28 17:46:08,如果有一天我不再更新了，那就是我被鬼害死了。像胡鑫宇一样，死因扑朔迷离，但死的结果却是铁定了的。 ,https://m.weibo.cn/detail/4874175955076325,0,0,0,1
19,4874160315043799,喜欢四处溜达的快乐小金,2023-02-28 16:43:59,#何佳蓉#额....我只能说，又来一个胡鑫宇 ,https://m.weibo.cn/detail/4874160315043799,0,1,1,2
19,4874127557002325,中国科学报,2023-02-28 14:33:49,“找个地方跳河自杀你信不”这是一位14岁的初二女生在离家后发给母亲的微信聊天内容，字里行间透露出的情绪令人心惊……2月2日，胡鑫宇事件调查情况发布会消息称，胡鑫宇系自缢死亡; 2月9日，四川警方通报失联高中生曹某英的尸体在沱江中被发现……近年来，自杀被认为是当前全球重大公共卫生问题之一。世界卫生组织（WHO）发布的全球预防自杀报告显示，全球每年有80多万人死于自杀，约每40秒钟死去一人，自杀是15~29岁人群的第二大死亡原因。“虽然一些自杀行为发生得非常突然，但在自杀前其实有很多信号是可以捕捉到的。”中国科学院心理研究所研究员朱廷劭带领团队早在2013年就开始做自杀相关研究，他们通过人工智能和大数据技术，在微博上主动寻找有自杀倾向的人，向他们传递支持与帮助。 向约2万微博用户发邀请——用AI拯救有自杀倾向的人,https://m.weibo.cn/detail/4874127557002325,3,0,9,118.5万
19,4873720420370583,JoZixuan,2023-02-27 11:36:00,没发过的几张内容比较沉重的稿子。第一张是纽约客的文章，揭露商业养老院的系统性问题。第二张是纽约时报，关于心脏健康的文章。第三张是栩栩多多，最近关于衡水中学模式和胡鑫宇事件的讨论 。 ,https://m.weibo.cn/detail/4873720420370583,3,4,87,1.9万
19,4874078525589238,法治未央,2023-02-28 11:18:59,【陈玮代表：#建议对青少年开展生命教育#】#我们应该如何看待死亡# 日前，全国人大代表陈玮在接受采访时表示，近期，胡鑫宇事件引起了社会广泛关注。她认为一些青少年轻生问题发生是因为他们从小没有树立正确的价值观，在成长过程中缺失全生命教育，包括生命教育、性教育、死亡教育，缺乏对生命的敬畏。对此陈玮提出了自己的建议，希望从根源上减少此类现象的发生。中新视频的微博视频,https://m.weibo.cn/detail/4874078525589238,0,0,1,3957
19,4874070389163870,诏安县沈大大,2023-02-28 10:46:39,江西省胡鑫宇那时间段忽然在浙江高速路上离奇失踪的李前伟，不经让中国🇨🇳人的我背后发凉……至好像今无任何官方发布进展！！！！  诏安县沈大大的微博视频 ,https://m.weibo.cn/detail/4874070389163870,0,3,9,100
19,4873886364081278,泡泡小狗吃泡芙,2023-02-27 22:35:24,#李恩将与都美竹二审当庭对质#有些人蛮好笑的，为啥不能质疑法律？这是每个人的权利吧？之前⛓️女、胡鑫宇等案件质疑法律的不是你们了？法律的执行者是人，只要是人都会出错，不要说什么影响力大，案子一定是证据确凿，毕竟说白了没人看到案子内容，谁也不知道是否证据确凿，就凭都美竹是受害人这一条，我觉得证据就已经不确凿了。,https://m.weibo.cn/detail/4873886364081278,1,7,107,2028
19,4874065523511337,沙中鑫lcy,2023-02-28 10:27:19,疑团已解开？胡鑫宇反穿衣服的原因找到了！听听心理专家怎么说？__搜狐网 疑团已解开?胡鑫宇反穿衣服的原因找到了!听听心理专家怎么说? 网页链接 ,https://m.weibo.cn/detail/4874065523511337,0,0,3,4488
20,4873370435065281,愛養花的都是瘋子,2023-02-26 12:25:17,#中国留学生遇害案校方赔500万美元#胡鑫宇 ,https://m.weibo.cn/detail/4873370435065281,0,0,6,84
20,4873303343497522,林迦岚麒LanceRYO,2023-02-26 07:58:41,孩子的心理问题很多时候来源于家庭，有问题很可能不只是孩子→胡鑫宇案背后，那些想轻生的孩子在他面前说出了原因 @新浪新闻 胡鑫宇案背后，那些想轻生的孩子在他面前说出了原因 ,https://m.weibo.cn/detail/4873303343497522,0,0,0,1153
20,4872414922544405,乔哥的精彩世界,2023-02-23 21:08:25,再次对江西上饶铅山警方情况通报提出质疑。       在前不久发表的铅山警方通报中称，在致远中学后山粮仓围墙内胡鑫宇同学溢吊的尸体下方，发现一双没有鞋带的回力牌子的球鞋。鞋子被树叶覆盖，其中一只右脚鞋子基本上全被树叶覆盖，只露出一点鞋尖。      让我们认真对比胡鑫宇同学在监控视频中的影像，可以发现胡鑫宇同学穿根本不是有鞋带的高帮回力牌球鞋，而是没有鞋带的一脚蹬式的休闲鞋。       从警方发布的现场照片中，我们还可以发现一个奇怪的现象。当时的那个案发现场地上的落叶零零散散并不多，而鞋子掉落的地方落叶却那么厚，而且明显的凸出了一个包。感觉明显是有人工堆积的迹象。   大家可以仔细观看辨认，看我说的有没有道理。      另外还有几个很大的疑问，胡鑫宇同学的外套为什么是反穿的？反穿衣服怎么拉上拉链？     胡新宇是9号才收到的录音笔。而警方说录音笔的内容竟然还有6号的内容。这是为什么?     胡鑫宇出走的时候，并没有带手表和手机。他又怎能知道时间快到0点了呢？      到底谁在撒谎?#警察##江西上饶警察##胡鑫宇事件#,https://m.weibo.cn/detail/4872414922544405,13,1,63,3万
20,4873184714951384,perfect2040,2023-02-26 00:07:18,江西最近这么热？胡鑫宇、李秋平、周公子、彩礼、2名民警1名辅警查酒驾时被刺牺牲、发生重大交通事故致17死22伤，疑撞上出殡队伍！总结下  民风：彩礼多；管理：胡鑫宇长时间没找到人、2名民警1名辅警查酒驾时被刺牺牲，罪犯因为酒驾就能杀人，社会治理、发生重大交通事故致17死22伤，疑撞上出殡队伍，重点路段的交通治理；出自利益集团不出色但好色李秋平、周公子担任了没背景比他们更优秀的同龄人无法企及的职位，选人用人！这些事件都没有报道追责！但我真心希望别忽视这些热点对公信力的影响！,https://m.weibo.cn/detail/4873184714951384,2,0,12,23
