页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数
15,4792974376175057,青岛新闻网,2022-07-19 16:00:03,【中山路巨幅裸眼3D安装完毕！预计周四晚点亮 扮靓上街里啤酒节】日前，备受期待的青岛中山路巨幅裸眼3D大屏已经正式安装完毕，并于近期开启了室外大屏的调试工作。据介绍，中山路的这个巨幅裸眼3D大屏将于7月21日，本周四19：13正式点亮中山路。中山路巨幅裸眼3D安装完毕！预计周四晚点亮 扮靓上街里啤酒节 ,https://m.weibo.cn/detail/4792974376175057,0,1,2
15,4792974062653077,鄧紫棋家的2菇凉,2022-07-19 15:58:48,球幕影院裸眼3D科技馆#vr科普# 航天航空产品5D影院#vr[超话]# vr设备过山车主题馆景 ,https://m.weibo.cn/detail/4792974062653077,0,0,0
15,4792447178375369,西班牙酱子姐,2022-07-18 05:05:09,伦敦 uk | 蒂芙尼Tiffany珠宝 裸眼👁3D广告，出圈了。#给视频加buff# #夏日视界# #亿点曝光计划#  西班牙酱子姐的微博视频 ,https://m.weibo.cn/detail/4792447178375369,6,3,40
15,4792919959536571,游卡哥,2022-07-19 12:23:49,《#生化危机#》「舔食者」亮相纽约裸眼3D户外大屏！  游卡哥的微博视频 ,https://m.weibo.cn/detail/4792919959536571,2,1,14
15,4792944173778839,游戏推荐君,2022-07-19 14:00:02,网飞为了宣传新剧生化危机 「舔食者」亮相纽约裸眼3D户外大屏！   游戏推荐君的微博视频 ,https://m.weibo.cn/detail/4792944173778839,0,0,0
15,4792943079064495,游扒君,2022-07-19 13:55:41,网飞为了宣传新剧生化危机 「舔食者」亮相纽约裸眼3D户外大屏！游卡哥的微博视频 ,https://m.weibo.cn/detail/4792943079064495,0,0,4
15,4792943078542579,游戏头条君,2022-07-19 13:55:41,网飞为了宣传新剧生化危机 「舔食者」亮相纽约裸眼3D户外大屏！游卡哥的微博视频 ,https://m.weibo.cn/detail/4792943078542579,1,0,0
15,4792943078018197,微博玩家,2022-07-19 13:55:41,网飞为了宣传新剧生化危机 「舔食者」亮相纽约裸眼3D户外大屏！游卡哥的微博视频 ,https://m.weibo.cn/detail/4792943078018197,0,0,0
15,4792932265101602,冬沛影视推荐,2022-07-19 13:12:43,故宫文物的纹样有多美 看乾隆居所，和文物互动，还可以拍美美的古风照，快来深圳看故宫最大裸眼3D展吧！  冬沛影视推荐的微博视频 ,https://m.weibo.cn/detail/4792932265101602,0,0,0
15,4792927454759094,大邱小脑斧199608,2022-07-19 12:53:36,蔡徐坤#蔡徐坤##爱的新生##蔡徐坤prada代言人##戴比尔斯蔡徐坤裸眼3d# 蔡徐坤哈密哈密 ,https://m.weibo.cn/detail/4792927454759094,0,0,0
16,4792932265101602,冬沛影视推荐,2022-07-19 13:12:43,故宫文物的纹样有多美 看乾隆居所，和文物互动，还可以拍美美的古风照，快来深圳看故宫最大裸眼3D展吧！  冬沛影视推荐的微博视频 ,https://m.weibo.cn/detail/4792932265101602,0,0,0
16,4792927454759094,大邱小脑斧199608,2022-07-19 12:53:36,蔡徐坤#蔡徐坤##爱的新生##蔡徐坤prada代言人##戴比尔斯蔡徐坤裸眼3d# 蔡徐坤哈密哈密 ,https://m.weibo.cn/detail/4792927454759094,0,0,0
16,4792923281950719,幽默伯爵,2022-07-19 12:37:01,裸眼3D图DIY，看呆了，给大佬跪了！#夏日解忧放映会##超能新星汇# 幽默伯爵的微博视频 ,https://m.weibo.cn/detail/4792923281950719,0,0,0
16,4792913311303296,隔岸看美女S,2022-07-19 11:57:24,潮戏曲赞助商招募：由中国戏剧家协会，江苏省委宣传部牵头指导。泰州市委宣传部，泰州文旅集团等主办。地点在泰州市金融广场，为期六天，有高达1600平方的户外裸眼3D全息屏给企业宣传，有意者私聊。 ,https://m.weibo.cn/detail/4792913311303296,0,0,0
16,4792905811886282,夏夜萤火虫99140,2022-07-19 11:27:35,#爱的新生#cxk#戴比尔斯蔡徐坤裸眼3D# 太喜欢了 ,https://m.weibo.cn/detail/4792905811886282,0,0,0
16,4792905544237338,夏夜萤火虫99140,2022-07-19 11:26:31,#爱的新生#cxk#戴比尔斯蔡徐坤裸眼3D#  ,https://m.weibo.cn/detail/4792905544237338,0,0,0
16,4792874719252184,长春微视点,2022-07-19 09:24:03,#裸眼3d# 告诉我，这张图里有什么？ 长春 ,https://m.weibo.cn/detail/4792874719252184,2,25,20
16,4792890796540163,阜阳大剧院,2022-07-19 10:27:55,全息裸眼3D音乐剧《爱丽丝梦游仙境》中文版#阜阳##阜阳大剧院# 震撼来袭！加拿大原版引进！世界巡演超千场！#阜阳身边事##阜阳吃喝玩乐# 阜阳大剧院的微博视频 ,https://m.weibo.cn/detail/4792890796540163,0,1,0
16,4792876372332528,西海都市报官方微博,2022-07-19 09:30:37,#青洽会# 【青海生态馆展览展示创新升级】记者从省工业和信息化厅获悉，青海生态馆（B馆）展览展示从策展逻辑、展览形式、展示内容、互动融合等方面进行了创新升级。青海生态馆将运用叙事手法、全息成像、裸眼3D等新技术，全方位、立体式展示我省抢抓发展机遇，推动传统产业改造升级、培育发展战略性 ...全文,https://m.weibo.cn/detail/4792876372332528,0,0,0
16,4792293090922741,蒜辣蒜辣在剥蒜,2022-07-17 18:52:52,浅搞一段裸眼3D和环绕音质的无感（双声道，音乐要带耳机才能听到效果哦！笨人技术有限，咱就是…浅浅3D一下吧家人们谁懂、、我真的会爱死博哥的这段dance break和结尾游刃有余的走步！狠狠梦回717了！王博yyds🥵💦  蒜辣蒜辣在剥蒜的微博视频 ,https://m.weibo.cn/detail/4792293090922741,520,155,1587
17,4792823637082450,8090kk,2022-07-19 06:01:04,《新宿裸眼3D大屏里的三花猫迎来了入住一周年，官方公开了一段纪念影像“全新的房间”。》新宿裸眼3D大屏里的三花猫迎来了入住一周年，官方公开了一段纪念影像“全新的房间”。网页链接 ,https://m.weibo.cn/detail/4792823637082450,0,0,0
17,4792804163453037,深圳大股侠,2022-07-19 04:43:41,"002048,宁波华翔,  请问，贵公司目前生产经营情况及订单情况，是否已恢复到疫情前水平？关灯吃面汽车零部件新成员平视驾驶辅助HUD，超级伟时-电子前景，裸眼3D空中成像车载显示更上一层楼虚拟现实突破，呼吁各位别在群里发关于四割的任何消息了，一发贴四割养的一群dog就来乱吠。亏钱被 ",https://m.weibo.cn/detail/4792804163453037,0,0,2
17,4792794192806005,深圳大股侠,2022-07-19 04:04:04,"000050,深天马Ａ,  裸眼3D技术突破正式进入车载辅助驾驶HUD领域，车载和游戏显示领域前景广阔，超级大黑马伟时电子，周线都在往下跳了[捂脸][捂脸][捂脸][捂脸]机会！[得意] ",https://m.weibo.cn/detail/4792794192806005,0,0,0
17,4792746826795705,深圳大股侠,2022-07-19 00:55:51,"600742,一汽富维,  二或脸都不要了，跟你耗！！跌下去才有大涨的机会死鸡狗庄家们！富维10.86增发，净资9.94。鸡狗（机构）犸脑袋装水啦！裸眼3D汽车零部件HUD技术突破正式进入车载辅助驾驶HUD领域，有些显示和车载领域技术前景广阔伟时-电子 ",https://m.weibo.cn/detail/4792746826795705,0,0,0
17,4792738597832649,饭拍娃娃4K,2022-07-19 00:23:09,aespa#aespa##宝藏二创榜# 4K黑场版裸眼3D现场， 220716 CHOOM aespa GIRLS 饭拍娃娃4K的微博视频 ,https://m.weibo.cn/detail/4792738597832649,3,0,12
17,4792728762189259,嘉福居,2022-07-18 23:44:03,超炫的裸眼3D太空人 嘉福居的微博视频 ,https://m.weibo.cn/detail/4792728762189259,0,0,0
17,4792727717283128,深圳大股侠,2022-07-18 23:39:55,"000901,航天科技,  朋友们，再见了，这个世界终于要回到8.50左右了。是机会还是股灾。子公司是以美元计价还是欧元？汽车零部件裸眼3D技术突破正式进入车载辅助驾驶HUD领域，车载和游戏显示领域技术前景广阔，大黑马伟时-电子， ",https://m.weibo.cn/detail/4792727717283128,0,0,0
17,4792718503709980,蓉er__RONG,2022-07-18 23:03:18,去了好久没去的步行街  吃了心心念念的烤冷面 从东头走到西头才找到所谓的裸眼3D（只有鱼🐟 和龙🐉 两个画面）   累并快乐着 石家庄 ,https://m.weibo.cn/detail/4792718503709980,0,1,1
17,4792716955484854,莲花洋书童,2022-07-18 22:57:08,舟山·普陀山风景名胜区 我的评分：#海上花园•幸福东港# 《观世音》运用裸眼3D屏幕，4D效果，以及许多现代高科技手段，使全剧自始至终沉浸在祥和、圣洁和美好的佛国境界。通过声光、音效、舞蹈在#遇见新普陀# 舞台上的唯美呈现，用最彻底的灵魂表达对未来的祈愿。 ,https://m.weibo.cn/detail/4792716955484854,2,0,3
17,4792713918022575,陕西富平王栋,2022-07-18 22:45:04,我大郑州的裸眼3D 郑州·华润大厦 陕西富平王栋的微博视频 ,https://m.weibo.cn/detail/4792713918022575,0,0,0
18,4792713771221526,饭拍娃娃4K,2022-07-18 22:44:29,aespa#aespa##aespa新歌girls#  裸眼3D 4K接力式舞蹈， 220716 M2 aespa GIRLS 饭拍娃娃4K的微博视频 ,https://m.weibo.cn/detail/4792713771221526,0,6,10
18,4792702766679049,李斯丹妮得不到的CG棺,2022-07-18 22:00:46,【Y1M1D30】today白天签了大半天合约+熟悉公司，下午整理了一下电脑，没安排工作，摸鱼摸了一天。。。。。听老大说最近要整裸眼3d的项目，感觉还挺意思的，这几天去了解一下。。。。上班第一天心情很复杂，甚至有点郁郁寡欢不知道为什么，但愿睡一觉起来会好些。。。。。 ,https://m.weibo.cn/detail/4792702766679049,0,0,1
18,4792699045545889,天佳影视,2022-07-18 21:45:59,肖战裸眼3D科技感大片 肖战的裸眼3D真的太真实了吧！赶快一起来打卡吧！  天佳影视的微博视频 ,https://m.weibo.cn/detail/4792699045545889,0,0,0
18,4792698898222525,梵高影视,2022-07-18 21:45:24,肖战裸眼3D科技感大片 帅哥来了 大家还不抓紧去打卡！已经疯狂心动了  梵高影视的微博视频 ,https://m.weibo.cn/detail/4792698898222525,0,0,0
18,4792692208831522,送你小熊饼干hhh,2022-07-18 21:18:49,一天半打卡，扬州真的是文化底蕴深厚的城市✔大运河博物馆，裸眼3D身临其境✔皮市街，扬州大学酸奶，有茉莉花瓣的网红酸奶✔宋夹城，原生态体育公园氧气满满✔共和春、必香居、蒋家桥，蒋家桥性价比最高，共和春偏甜偏咸，正宗扬州炒饭果真好吃太多✔趣园茶社，环境氛围拉满✔东关街，粗茶淡饭没 ...全文,https://m.weibo.cn/detail/4792692208831522,0,0,3
18,4792688316253945,冬沛影视推荐,2022-07-18 21:03:21,工装原来可以这么潮！你想拥有一件属于自己的“本命工服”吗？陈伟霆3D裸眼大屏  冬沛影视推荐的微博视频 ,https://m.weibo.cn/detail/4792688316253945,0,0,0
18,4792687506494346,更爽,2022-07-18 21:00:08,这个设计师好厉害，裸眼3d移动雕塑 沙一石的微博视频 ,https://m.weibo.cn/detail/4792687506494346,0,0,1
18,4792635141393796,用户7490284961,2022-07-18 17:32:03,智能公交车尾LED广告彩屏裸眼3D效果 用户7490284961的微博视频 ,https://m.weibo.cn/detail/4792635141393796,0,0,0
18,4792635104169503,senfons,2022-07-18 17:31:54,天亮之前   下雪了  日落之前    拥抱我蔡徐坤蔡徐坤了解一下#蔡徐坤新歌#蔡徐坤公益#蔡徐坤#蔡徐坤公益#戴比尔斯品牌代言人蔡徐坤##戴比尔斯蔡徐坤裸眼3d##蔡徐坤说新歌跟哈密有关# ,https://m.weibo.cn/detail/4792635104169503,0,0,1
19,4792635141393796,用户7490284961,2022-07-18 17:32:03,智能公交车尾LED广告彩屏裸眼3D效果 用户7490284961的微博视频 ,https://m.weibo.cn/detail/4792635141393796,0,0,0
19,4792635104169503,senfons,2022-07-18 17:31:54,天亮之前   下雪了  日落之前    拥抱我蔡徐坤蔡徐坤了解一下#蔡徐坤新歌#蔡徐坤公益#蔡徐坤#蔡徐坤公益#戴比尔斯品牌代言人蔡徐坤##戴比尔斯蔡徐坤裸眼3d##蔡徐坤说新歌跟哈密有关# ,https://m.weibo.cn/detail/4792635104169503,0,0,1
19,4792629755121556,饭拍娃娃4K,2022-07-18 17:10:39,"ITZY#itzy##itzy新歌sneakers#    另一种裸眼3D 4K现场,CHOOM 220716 ITZY- SNEAKERS  饭拍娃娃4K的微博视频 ",https://m.weibo.cn/detail/4792629755121556,2,1,13
19,4792621291802831,好片场,2022-07-18 16:37:01,#大V荐电影# #生化危机# 美国纽约街头，电影角色舔食者的裸眼3D短片。这效果，挺真实！ 好片场的微博视频 ,https://m.weibo.cn/detail/4792621291802831,0,0,1
19,4792619298717887,拥抱大同世界的潇雨老师,2022-07-18 16:29:05,#你的电子产品是视力刺客吗#因为电子产品的不成熟，才会导致很多人视力下降。我们投资的苏芯瑞视3D屏幕，就解决了这个问题。#裸眼3D# 在大批量生产之后，将彻底解决屏幕伤害视力的问题。 ,https://m.weibo.cn/detail/4792619298717887,0,0,1
19,4792614064227888,大表姐说正畸,2022-07-18 16:08:18,牙齿正畸，能把厚嘴唇变薄吗?本质上不能，但是从视觉上看，你的嘴唇看起来会薄一些---这就是我们经常说到的美学正畸！那么为啥呢？原因很简单~如果你是龅牙嘴突人群那么牙齿正畸后，会明显感觉牙齿平整不漏风了，嘴唇看起来也就没那么突出。打个比方，以前别人看你的嘴是裸眼3D效果，现在是2D，所 ...全文,https://m.weibo.cn/detail/4792614064227888,12,4,17
19,4792604912520897,紫云_紫气东来,2022-07-18 15:31:56,#2022奥特曼光之英雄集结主题展# 【裸眼3D】这怪兽我不认识立体观看教程在P2，实在无法开启平行眼的，可以选择去购买手机VR盒子观看。  我不是资深老奥迷，鉴定实锤 ,https://m.weibo.cn/detail/4792604912520897,0,2,0
19,4792597384791294,紫云_紫气东来,2022-07-18 15:02:01,#2022奥特曼光之英雄集结主题展# 【裸眼3D】正在搬石头的雷德王立体观看教程在P2，实在无法开启平行眼的，可以选择去购买手机VR盒子观看。  ,https://m.weibo.cn/detail/4792597384791294,0,0,0
19,4792588135304441,Simple-XJL,2022-07-18 14:25:16,#建筑生长动画##裸眼3D##全息投影# Simple-XJL的微博视频 ,https://m.weibo.cn/detail/4792588135304441,0,0,0
19,4792583229017617,我叫中一,2022-07-18 14:05:46,有历史以来最具跨越时代的外交 #视觉##科技##裸眼3d##旅游# 我叫中一的微博视频 ,https://m.weibo.cn/detail/4792583229017617,0,1,0
20,4792502139489289,迷蜂科技,2022-07-18 08:43:33,最近发了一些小米12S Ultra拍照不行的场景一些小米12SU用户/其他型号用户反驳口径最统一的是小米12S Ultra立体感更好，别人的很塑料我都要笑死了。真觉得别人眼瞎？还是雷总偷偷给你们的小米12S Ultra屏幕装了裸眼3D？ ,https://m.weibo.cn/detail/4792502139489289,1,27,28
20,4792514525266222,锦州首班车,2022-07-18 09:32:45,#锦州生活# 锦州分享 7月16日，碧桂园在锦第五子——碧桂园繁华汇盛大开启，老啤酒厂地块作为锦城市民茶余饭后最最关心的话题，碧桂园繁华汇将书写东湖高品质生活的新名片，作为智慧感满满的“未来生活城”更将科技的震撼融入开放的每一个细节，而裸眼3D大秀，更是处处彰显着梦幻与科技及与众 ...全文,https://m.weibo.cn/detail/4792514525266222,0,0,2
20,4792511342314546,萌物范,2022-07-18 09:20:07,这个裸眼3D效果太强大了！&amp;nbsp不油腻大哥的微博视频 ,https://m.weibo.cn/detail/4792511342314546,0,1,0
20,4792497479616168,综艺百事通,2022-07-18 08:25:02,3月17日，绵阳“神笔马良” ! 裸眼3D画 ，有让万物活起来的本事#夏日解忧放映会##超能新星汇# 综艺百事通的微博视频 ,https://m.weibo.cn/detail/4792497479616168,0,0,0
20,4792464315253285,深圳大股侠,2022-07-18 06:13:15,"300304,云意电气,  这垃圾公司它良的好不了！淘汰产品不进取三天两头什么理财！瞎了眼了买这个股空中成像裸眼3D光学新突破，车载智慧座舱新科技元宇宙游戏可期，期待业绩爆发，超级大黑马伟时-电子模板付红玲你对公司的股价无动于衷，满不在乎！年底全村人去你家吃饭，送你上路！一路不要今天DM出来 ...全文",https://m.weibo.cn/detail/4792464315253285,5,0,0
20,4792459726684953,游戏装备王,2022-07-18 05:55:01,裸眼3d投影，也太厉害了#夏日解忧放映会##超能新星汇# 游戏装备王的微博视频 ,https://m.weibo.cn/detail/4792459726684953,0,0,0
20,4792391197000526,深圳大股侠,2022-07-18 01:22:42,"002510,天汽模,  黑色星期一＝三四五这次下跌会到2快几呢？裸眼3D进入车载业历史性突破绩爆发在即，正式进入大规模商用阶段，成为元宇宙新亮点，超级大黑马潜质伟时-电子 ",https://m.weibo.cn/detail/4792391197000526,0,0,0
20,4792353259522651,在这在L,2022-07-17 22:51:57,还是成都太古里那个裸眼3D有感觉 郑州·郑州王府井百货 在这在L的微博视频 ,https://m.weibo.cn/detail/4792353259522651,1,0,3
20,4792352394448017,Davidler,2022-07-17 22:48:31,三里屯裸眼3D创意屏 北京·三里屯太古里 ,https://m.weibo.cn/detail/4792352394448017,0,0,0
20,4792350436756925,神气吖,2022-07-17 22:40:44,郑州二七广场裸眼3D秀 郑州 神气吖的微博视频 ,https://m.weibo.cn/detail/4792350436756925,0,0,1
21,4792339220140062,奎KUN_澜,2022-07-17 21:56:10,太古里的3D裸眼大屏各位同学都去看过了吗！最近又新上了好多🐼的影片诶~这个🐼超可爱的 成都·成都远洋太古里 奎KUN_澜的微博视频 ,https://m.weibo.cn/detail/4792339220140062,0,1,3
21,4792338512349772,锦州播报,2022-07-17 21:53:21,#锦州身边事# 【昨天锦州碧桂园•繁华汇东湖全新生活示范区盛大开放！】据悉，碧桂园•繁华汇不仅是东湖高品质生活的新名片，作为智慧感满满的“未来生活城”更将科技的震撼融入开放的每一个细节，深情的乐队演唱及开场舞后，以裸眼大屏为载体，一场裸眼3D大秀，震撼登场，3D大片缤纷互动，处处彰显着 ...全文,https://m.weibo.cn/detail/4792338512349772,2,0,9
21,4792333813946867,一点点晚风802,2022-07-17 21:34:41,戴比果然是戴比 这排面酷死了好嘛！#戴比尔斯品牌代言人蔡徐坤##成都太古里裸眼3d屏#蔡徐坤 一点点晚风802的微博视频 ,https://m.weibo.cn/detail/4792333813946867,0,0,1
21,4791827952044445,蔡徐坤粉丝团官微,2022-07-16 12:04:34,#爱的新生#  🦋 #戴比尔斯蔡徐坤裸眼3D# ✔️ 赏心悦目  #今日fun创放送# 蔡徐坤粉丝团官微的微博视频 ,https://m.weibo.cn/detail/4791827952044445,819,564,4559
21,4792318476160788,言叶英语,2022-07-17 20:33:44,裸眼3Dglassless 3D 言叶英语的微博视频 ,https://m.weibo.cn/detail/4792318476160788,0,0,1
21,4792317150240312,酒玖柒柒,2022-07-17 20:28:28,NINEPERCENT💙#爱的新生# 🦋#戴比尔斯蔡徐坤裸眼3D# 在717这个有意义的日子去打卡啦，我也不想心动，可是蔡徐坤送我蝴蝶哎 酒玖柒柒的微博视频 ,https://m.weibo.cn/detail/4792317150240312,0,2,7
21,4792314628936479,佛系mi,2022-07-17 20:18:27,#杨幂0912生日快乐##杨幂# 杨幂生日需要蜜蜂们助力，首页看到的都来参与吧分割线生日大屏活动2    只准成功，不准失败福利：沈阳【裸眼3d】网红屏抡播1天要求：16000人完成报名‼️一个vx号只需点击【一次】10秒不到就OK时间：7.15---8.14教程如图，视频教程网页链接所有人发 ...全文,https://m.weibo.cn/detail/4792314628936479,1,0,1
21,4792313115577498,游戏机反手游微信群QQ群,2022-07-17 20:12:26,新宿街头裸眼3D三花猫一周年纪念影像 梦电游戏的微博视频  网页链接 (来自Share微博客户端) ,https://m.weibo.cn/detail/4792313115577498,1,0,0
21,4792312377117342,KUN的小胡茬,2022-07-17 20:09:29,蔡徐坤#戴比尔斯品牌代言人蔡徐坤##戴比尔斯蔡徐坤裸眼3d# 宝贝好帅 KUN的小胡茬的微博视频 ,https://m.weibo.cn/detail/4792312377117342,0,0,1
21,4792311936718111,8090kk,2022-07-17 20:07:45,《火爆出圈！浪潮裸眼3D巨幕亮相石家庄民族路步行街》火爆出圈！浪潮裸眼3D巨幕亮相石家庄民族路步行街网页链接 ,https://m.weibo.cn/detail/4792311936718111,0,0,0
22,4792311936718111,8090kk,2022-07-17 20:07:45,《火爆出圈！浪潮裸眼3D巨幕亮相石家庄民族路步行街》火爆出圈！浪潮裸眼3D巨幕亮相石家庄民族路步行街网页链接 ,https://m.weibo.cn/detail/4792311936718111,0,0,0
22,4792308471698355,排排排球砸过来,2022-07-17 19:53:59,日照有裸眼3D了家人们 ,https://m.weibo.cn/detail/4792308471698355,0,8,7
22,4792307959731684,新一颗糖,2022-07-17 19:51:57,什么叫完美契合音乐！看王一博跳舞就知道了！没人可以拒绝王一博的舞蹈！！！#去年717好热闹# 《无感》裸眼3D视频 新一颗糖的微博视频 ,https://m.weibo.cn/detail/4792307959731684,1,2,1
22,4792305200403699,邯郸网络广播电视台,2022-07-17 19:40:59,#邯郸爆料# 【稻苗作笔田为画布，戳视频欣赏裸眼3D版“儿童散学归来早”】在河北邯郸涉县清漳河两岸，俯瞰千亩稻田，仲夏时节上面的画作已经初具雏形。稻田上，突然“走来”三个孩童，有的手拿着柳条，轻轻一挥，似乎就把一抹青翠播撒在了这片田地里；有的在和翻飞的蝴蝶嬉戏追逐；有的牵着一头耕牛。  ...全文,https://m.weibo.cn/detail/4792305200403699,0,0,1
22,4792302511329191,三学散人V,2022-07-17 19:30:18,《成都太古里3D裸眼屏幕，虚拟巨型雄狮吓坏路人》成都太古里3D裸眼屏幕，虚拟巨型雄狮吓坏路人网页链接 @新浪四川 @新浪新闻 @新浪财经 @吐槽曝料 ,https://m.weibo.cn/detail/4792302511329191,0,0,0
22,4791971850227481,EDM电音实验室,2022-07-16 21:36:22,瑞典电音大神Eric Prydz最新昨日2022比利时Tomorrowland音乐节专属舞台HOLO宇航员3D裸眼全息视频素材现场  EDM电音实验室的微博视频 ,https://m.weibo.cn/detail/4791971850227481,1,0,10
22,4792264243544655,虾饺再来一笼也可以,2022-07-17 16:58:14,蔡徐坤 #戴比尔斯蔡徐坤裸眼3D# 555我的朋友代我的眼睛去看了爷青回 我好幸福 ,https://m.weibo.cn/detail/4792264243544655,0,2,4
22,4792258937229390,八千里月风雨尘,2022-07-17 16:37:09,今天梦见我在一个黑房子里面疯狂升级装备，到一个地方打僵尸，后面跟着一个辅助怪物。我用刚升级好的装备极限杀怪，遇到一个厉害的僵尸，怎么杀都杀不死，我的辅助怪物在我前面吐出一个大玉螺旋丸轰在僵尸胸口。我就醒了，3D裸眼真人打怪，刺激。 ,https://m.weibo.cn/detail/4792258937229390,0,0,0
23,4792258937229390,八千里月风雨尘,2022-07-17 16:37:09,今天梦见我在一个黑房子里面疯狂升级装备，到一个地方打僵尸，后面跟着一个辅助怪物。我用刚升级好的装备极限杀怪，遇到一个厉害的僵尸，怎么杀都杀不死，我的辅助怪物在我前面吐出一个大玉螺旋丸轰在僵尸胸口。我就醒了，3D裸眼真人打怪，刺激。 ,https://m.weibo.cn/detail/4792258937229390,0,0,0
23,4792247864265399,半年可见_记录,2022-07-17 15:53:09,『2018.12.29』『小夫妻互动』『娜铁粉上线』娜：杰哥的 《未·LIVE》实体专辑到手啦！大惊小怪的尝试了一把高科技AR，真的有一种裸眼3D的感觉哇哈哈哈#张杰未LIVE# 杰：我准备不定时地再加点Live的新东西进去 ,https://m.weibo.cn/detail/4792247864265399,0,0,2
23,4792219326221955,投影租赁001,2022-07-17 13:59:45,在工厂里也能体验震撼的裸眼3D投影秀。 投影租赁001的微博视频 ,https://m.weibo.cn/detail/4792219326221955,0,0,0
23,4791413101035634,无痕阅盘1314,2022-07-15 08:36:05,这是哪里？#裸眼3D# #龙#  无痕阅盘1314的微博视频 ,https://m.weibo.cn/detail/4791413101035634,7,2,39
23,4792197369302548,KB19981998,2022-07-17 12:32:30,#戴比尔斯蔡徐坤裸眼3D##戴比尔斯蝴蝶系列##蔡徐坤的水生浮想# 哈哈哈 一起了  戴比的广告好好看好多人拍喔@DeBeers戴比尔斯  祖玛珑家的香水好香 从店里出来身上都香香的@JoMaloneLondon祖玛珑  717迷个巡一周年快乐@蔡徐坤 KB19981998的微博视频 ,https://m.weibo.cn/detail/4792197369302548,0,0,2
23,4791992545183250,漂亮姐姐_Kunsland·蔡徐坤,2022-07-16 22:58:36,#戴比尔斯品牌代言人蔡徐坤# |#戴比尔斯蔡徐坤裸眼3d# VX视频耗【DeBeers戴比尔斯】更新一则相关小猫咪快去查看@蔡徐坤 ,https://m.weibo.cn/detail/4791992545183250,1,2,67
23,4792187822543606,Charity_,2022-07-17 11:54:34,服死了太古里出了蔡徐坤的裸眼3D怎么什么都赶不上 ,https://m.weibo.cn/detail/4792187822543606,0,1,0
23,4792169069549403,大白葵菜,2022-07-17 10:40:03,#戴比尔斯蔡徐坤裸眼3D##爱的新生# 昨天拍的 就是不知道为什么拍出来花屏了 大白葵菜的微博视频 ,https://m.weibo.cn/detail/4792169069549403,0,0,0
23,4792143631614711,只想做个美女子521,2022-07-17 08:58:58,#张艺兴[超话]##张艺兴[超话]#《Peach》裸眼3D献上一首《小黄桃》（裸眼3D版）帮助小贝壳缓解焦虑，放松心情～他很乖，也很性感视频：醒醒封面：柚木Cr:@MrDimple_KL张艺兴 zyx lay ljj rp krump pd bot#fanstube# 张艺兴资讯台的微博视频 ,https://m.weibo.cn/detail/4792143631614711,0,0,1
24,4792169069549403,大白葵菜,2022-07-17 10:40:03,#戴比尔斯蔡徐坤裸眼3D##爱的新生# 昨天拍的 就是不知道为什么拍出来花屏了 大白葵菜的微博视频 ,https://m.weibo.cn/detail/4792169069549403,0,0,0
24,4792143631614711,只想做个美女子521,2022-07-17 08:58:58,#张艺兴[超话]##张艺兴[超话]#《Peach》裸眼3D献上一首《小黄桃》（裸眼3D版）帮助小贝壳缓解焦虑，放松心情～他很乖，也很性感视频：醒醒封面：柚木Cr:@MrDimple_KL张艺兴 zyx lay ljj rp krump pd bot#fanstube# 张艺兴资讯台的微博视频 ,https://m.weibo.cn/detail/4792143631614711,0,0,1
24,4792081010655806,娱笑咖,2022-07-17 04:50:08,裸眼3D！有被震撼到了！！！by：秋叶原友人    娱笑咖的微博视频 ,https://m.weibo.cn/detail/4792081010655806,0,0,0
24,4792068796580365,深圳大股侠,2022-07-17 04:01:36,"301045,天禄科技,  彻底沦为僵尸股了，一天交易额550万裸眼3D技术突破正式进入车载辅助驾驶HUD领域，车载和游戏显示领域前景广阔，超级大黑马伟时电子，从走势可以肯定这是一个弱庄。我的观点验证了事实 ",https://m.weibo.cn/detail/4792068796580365,1,0,2
24,4792062983798878,深圳大股侠,2022-07-17 03:38:30,"300643,万通智控,  裸眼3D空中成像智慧座舱新科技车载光学新突破，游戏期待业绩爆发，超级大黑马主力没拉升意思，太肉了。今天撤退赚钱效应主要在新能源赛道上砸的黄金坑刚爬出来的，明天应该可以大涨了的。 ",https://m.weibo.cn/detail/4792062983798878,1,0,2
24,4792046735327294,懒羊羊_200906,2022-07-17 02:33:55,太古里裸眼3D，当机器人头探出来，手伸出来，大家一齐惊叹:哇哦～此时，有个“另类”觉得不可思议，这有啥特别的，不就个裸眼3D。这反差，逗死我了，哈哈哈哈 ,https://m.weibo.cn/detail/4792046735327294,0,0,0
24,4792020206095931,紫云_紫气东来,2022-07-17 00:48:31,#2022奥特曼光之英雄集结主题展# 【裸眼3D】赛罗/泰迦/捷德3V3对战表演仅分享、收藏、存档用。热忱似火，注意调小音量。是学徒，第一次尝试立体摄影，还不太熟练，所以大家就当这个是图一乐吧…3D视频观看教程，详见评论区↓实在无法开启平行眼的伙伴们，可以去购买手机VR盒子观 ...全文,https://m.weibo.cn/detail/4792020206095931,0,4,5
24,4792015710323715,小箱追葵记,2022-07-17 00:30:39,#爱的新生##戴比尔斯蔡徐坤裸眼3d# 好绝🤤 ,https://m.weibo.cn/detail/4792015710323715,0,0,0
